,t3,t4,jsdiv,type
0,0.9,200,0.9549458717171031,S1 no Myopic
0,0.9,200,0.7779013788230127,S1 Myopic
0,0.9,200,0.022406630313268575,SOFAI w/ Myopic S1
0,0.9,200,0.07055778104452032,SOFAI w/ no Myopic S1
0,0.9,200,0.8858839031393759,S1 no Myopic
0,0.9,200,0.9057630562568583,S1 Myopic
0,0.9,200,0.02692013349464638,SOFAI w/ Myopic S1
0,0.9,200,0.0635904807874653,SOFAI w/ no Myopic S1
0,0.9,200,0.7338924186574065,S1 no Myopic
0,0.9,200,0.8982569592255334,S1 Myopic
0,0.9,200,0.023255177348170515,SOFAI w/ Myopic S1
0,0.9,200,0.027309871985683482,SOFAI w/ no Myopic S1
0,0.9,200,0.9724132539245327,S1 no Myopic
0,0.9,200,0.9057376074948373,S1 Myopic
0,0.9,200,0.025969359081219154,SOFAI w/ Myopic S1
0,0.9,200,0.15371008209856288,SOFAI w/ no Myopic S1
0,0.9,200,0.9126036916052527,S1 no Myopic
0,0.9,200,0.7241696771169481,S1 Myopic
0,0.9,200,0.02418030535914703,SOFAI w/ Myopic S1
0,0.9,200,0.15459920020666917,SOFAI w/ no Myopic S1
0,0.9,200,0.8936785035027572,S1 no Myopic
0,0.9,200,0.8147487700357494,S1 Myopic
0,0.9,200,0.0256722898576622,SOFAI w/ Myopic S1
0,0.9,200,0.024743182019477936,SOFAI w/ no Myopic S1
0,0.9,200,0.9694062805765314,S1 no Myopic
0,0.9,200,0.7812774999581011,S1 Myopic
0,0.9,200,0.024192355307234556,SOFAI w/ Myopic S1
0,0.9,200,0.1728031918759213,SOFAI w/ no Myopic S1
0,0.9,200,0.9701835243887551,S1 no Myopic
0,0.9,200,0.8075066931678011,S1 Myopic
0,0.9,200,0.02894386336510894,SOFAI w/ Myopic S1
0,0.9,200,0.1808198442352758,SOFAI w/ no Myopic S1
0,0.9,200,0.9176505277054456,S1 no Myopic
0,0.9,200,0.8078146126394856,S1 Myopic
0,0.9,200,0.024079876253979175,SOFAI w/ Myopic S1
0,0.9,200,0.33210398607599345,SOFAI w/ no Myopic S1
0,0.9,200,0.9654153428947129,S1 no Myopic
0,0.9,200,0.801886521080597,S1 Myopic
0,0.9,200,0.023189376697938368,SOFAI w/ Myopic S1
0,0.9,200,0.02766733676225068,SOFAI w/ no Myopic S1
