,t3,t4,jsdiv,type
0,0.9,200,0.744498962489215,S1
0,0.9,200,0.0668532175403426,01
0,0.9,200,0.5484986001482028,10
0,0.9,200,0.2814047217812536,02
0,0.9,200,0.89351325172811,S1
0,0.9,200,0.014439223522943918,01
0,0.9,200,0.3370213199544798,10
0,0.9,200,0.06550220719831168,02
0,0.9,200,0.9365070455487304,S1
0,0.9,200,0.01759931162521521,01
0,0.9,200,0.3864535187903917,10
0,0.9,200,0.07037677317873109,02
0,0.9,200,0.8863199743651085,S1
0,0.9,200,0.017043170235527642,01
0,0.9,200,0.1967054764649034,10
0,0.9,200,0.07409704988233909,02
0,0.9,200,0.9073785732924573,S1
0,0.9,200,0.027515510627871456,01
0,0.9,200,0.6563287614238065,10
0,0.9,200,0.17972802421569128,02
0,0.9,200,0.9301331476580874,S1
0,0.9,200,0.013622832633476897,01
0,0.9,200,0.036221282721649393,10
0,0.9,200,0.022029261995980886,02
0,0.9,200,0.9044845689407555,S1
0,0.9,200,0.0149897131342914,01
0,0.9,200,0.054844539348742186,10
0,0.9,200,0.03132538323340593,02
0,0.9,200,0.8954659790708738,S1
0,0.9,200,0.027135743680308307,01
0,0.9,200,0.8069792108473022,10
0,0.9,200,0.3177032952157014,02
0,0.9,200,0.9346906147104737,S1
0,0.9,200,0.017426676637285414,01
0,0.9,200,0.44804950660075316,10
0,0.9,200,0.14419543787372613,02
0,0.9,200,0.8417225650122707,S1
0,0.9,200,0.16830184576547907,01
0,0.9,200,0.7364462723858611,10
0,0.9,200,0.3413948192069557,02
