,t3,t4,jsdiv,type
0,0.1,200,0.048112040989530036,SOFAI w/ no Myopic S1
0,0.3,200,0.8692170423944788,S1 no Myopic
0,0.3,200,0.778614365008671,S1 Myopic
0,0.3,200,0.06300943736078068,SOFAI w/ Myopic S1
0,0.3,200,0.03774878560631398,SOFAI w/ no Myopic S1
0,0.6,200,0.8692170423944788,S1 no Myopic
0,0.6,200,0.778614365008671,S1 Myopic
0,0.6,200,0.03409046286954644,SOFAI w/ Myopic S1
0,0.6,200,0.03848935385194592,SOFAI w/ no Myopic S1
0,0.9,200,0.8692170423944788,S1 no Myopic
0,0.9,200,0.778614365008671,S1 Myopic
0,0.9,200,0.03354571380056391,SOFAI w/ Myopic S1
0,0.9,200,0.044047062745238244,SOFAI w/ no Myopic S1
0,0.1,200,0.9391431771948999,S1 no Myopic
0,0.1,200,0.8914477203910472,S1 Myopic
0,0.1,200,0.12989166679380418,SOFAI w/ Myopic S1
0,0.1,200,0.05475208733704671,SOFAI w/ no Myopic S1
0,0.3,200,0.9391431771948999,S1 no Myopic
0,0.3,200,0.8914477203910472,S1 Myopic
0,0.3,200,0.08822048131605487,SOFAI w/ Myopic S1
0,0.3,200,0.08142029245679332,SOFAI w/ no Myopic S1
0,0.6,200,0.9391431771948999,S1 no Myopic
0,0.6,200,0.8914477203910472,S1 Myopic
0,0.6,200,0.04539925405740937,SOFAI w/ Myopic S1
0,0.6,200,0.4514079470381811,SOFAI w/ no Myopic S1
0,0.9,200,0.9391431771948999,S1 no Myopic
0,0.9,200,0.8914477203910472,S1 Myopic
0,0.9,200,0.040600252830146566,SOFAI w/ Myopic S1
0,0.9,200,0.03862669386324413,SOFAI w/ no Myopic S1
0,0.1,200,0.9491563066181165,S1 no Myopic
0,0.1,200,0.8498567052689032,S1 Myopic
0,0.1,200,0.12387418764891803,SOFAI w/ Myopic S1
0,0.1,200,0.08061573353999558,SOFAI w/ no Myopic S1
0,0.3,200,0.9491563066181165,S1 no Myopic
0,0.3,200,0.8498567052689032,S1 Myopic
0,0.3,200,0.10825315255817629,SOFAI w/ Myopic S1
0,0.3,200,0.5005450614923665,SOFAI w/ no Myopic S1
0,0.6,200,0.9491563066181165,S1 no Myopic
0,0.6,200,0.8498567052689032,S1 Myopic
0,0.6,200,0.05522616275888463,SOFAI w/ Myopic S1
0,0.6,200,0.1338305980790011,SOFAI w/ no Myopic S1
0,0.9,200,0.9491563066181165,S1 no Myopic
0,0.9,200,0.8498567052689032,S1 Myopic
0,0.9,200,0.035608371855264886,SOFAI w/ Myopic S1
0,0.9,200,0.04331677946702263,SOFAI w/ no Myopic S1
0,0.1,200,0.9207940247015804,S1 no Myopic
0,0.1,200,0.9498752384545044,S1 Myopic
0,0.1,200,0.1827193647350596,SOFAI w/ Myopic S1
0,0.1,200,0.14112341240592097,SOFAI w/ no Myopic S1
0,0.3,200,0.9207940247015804,S1 no Myopic
0,0.3,200,0.9498752384545044,S1 Myopic
0,0.3,200,0.19484080162126516,SOFAI w/ Myopic S1
0,0.3,200,0.05629672808192274,SOFAI w/ no Myopic S1
0,0.6,200,0.9207940247015804,S1 no Myopic
0,0.6,200,0.9498752384545044,S1 Myopic
0,0.6,200,0.18138311925905565,SOFAI w/ Myopic S1
0,0.6,200,0.10712484503271795,SOFAI w/ no Myopic S1
0,0.9,200,0.9207940247015804,S1 no Myopic
0,0.9,200,0.9498752384545044,S1 Myopic
0,0.9,200,0.03844901642700744,SOFAI w/ Myopic S1
0,0.9,200,0.09896318492020914,SOFAI w/ no Myopic S1
0,0.1,200,0.8956013845062989,S1 no Myopic
0,0.1,200,0.9194520875082759,S1 Myopic
0,0.1,200,0.08441254049057204,SOFAI w/ Myopic S1
0,0.1,200,0.09764953374184168,SOFAI w/ no Myopic S1
0,0.3,200,0.8956013845062989,S1 no Myopic
0,0.3,200,0.9194520875082759,S1 Myopic
0,0.3,200,0.09986370291571128,SOFAI w/ Myopic S1
0,0.3,200,0.10378080325934119,SOFAI w/ no Myopic S1
0,0.6,200,0.8956013845062989,S1 no Myopic
0,0.6,200,0.9194520875082759,S1 Myopic
0,0.6,200,0.12214371875026701,SOFAI w/ Myopic S1
0,0.6,200,0.06025758523989592,SOFAI w/ no Myopic S1
0,0.9,200,0.8956013845062989,S1 no Myopic
0,0.9,200,0.9194520875082759,S1 Myopic
0,0.9,200,0.08966497020039349,SOFAI w/ Myopic S1
0,0.9,200,0.08851391828459648,SOFAI w/ no Myopic S1
0,0.1,200,0.833209338545455,S1 no Myopic
0,0.1,200,0.740423460118839,S1 Myopic
0,0.1,200,0.15294900460455446,SOFAI w/ Myopic S1
0,0.1,200,0.3520332868796697,SOFAI w/ no Myopic S1
0,0.3,200,0.833209338545455,S1 no Myopic
0,0.3,200,0.740423460118839,S1 Myopic
0,0.3,200,0.08135436445461387,SOFAI w/ Myopic S1
0,0.3,200,0.22479466725701225,SOFAI w/ no Myopic S1
0,0.6,200,0.833209338545455,S1 no Myopic
0,0.6,200,0.740423460118839,S1 Myopic
0,0.6,200,0.05477338484451688,SOFAI w/ Myopic S1
0,0.6,200,0.30831308929073886,SOFAI w/ no Myopic S1
0,0.9,200,0.833209338545455,S1 no Myopic
0,0.9,200,0.740423460118839,S1 Myopic
0,0.9,200,0.05593147137361154,SOFAI w/ Myopic S1
0,0.9,200,0.04170641324056358,SOFAI w/ no Myopic S1
0,0.1,200,0.9452080525271845,S1 no Myopic
0,0.1,200,0.9282671442567312,S1 Myopic
0,0.1,200,0.14992067013640456,SOFAI w/ Myopic S1
0,0.1,200,0.14944111588979786,SOFAI w/ no Myopic S1
0,0.3,200,0.9452080525271845,S1 no Myopic
0,0.3,200,0.9282671442567312,S1 Myopic
0,0.3,200,0.05950609730452948,SOFAI w/ Myopic S1
0,0.3,200,0.1619788204871357,SOFAI w/ no Myopic S1
0,0.6,200,0.9452080525271845,S1 no Myopic
0,0.6,200,0.9282671442567312,S1 Myopic
0,0.6,200,0.04427445262515132,SOFAI w/ Myopic S1
0,0.6,200,0.16616406290777183,SOFAI w/ no Myopic S1
0,0.9,200,0.9452080525271845,S1 no Myopic
0,0.9,200,0.9282671442567312,S1 Myopic
0,0.9,200,0.05255115041173952,SOFAI w/ Myopic S1
0,0.9,200,0.13516208543052674,SOFAI w/ no Myopic S1
