,t3,t4,jsdiv,type
0,0.4,0,0.7007703316051748,S1
0,0.4,0,0.2865888836770315,01
0,0.4,0,0.5268073978245587,10
0,0.4,0,0.45851936464818577,02
0,0.4,0,0.9528085485330808,S1
0,0.4,0,0.02380111100193444,01
0,0.4,0,0.6006323325724825,10
0,0.4,0,0.035681827148430274,02
0,0.4,0,0.9786726410981483,S1
0,0.4,0,0.11820961257088863,01
0,0.4,0,0.6739162015122939,10
0,0.4,0,0.10828185108440763,02
0,0.4,0,0.9743611277874347,S1
0,0.4,0,0.023883757708850747,01
0,0.4,0,0.7338281294740997,10
0,0.4,0,0.11905381246273707,02
0,0.4,0,0.967339762594555,S1
0,0.4,0,0.022761658739214423,01
0,0.4,0,0.08423491435542244,10
0,0.4,0,0.031334476234962966,02
0,0.4,0,0.8691688854773572,S1
0,0.4,0,0.26011363211855365,01
0,0.4,0,0.30385019655986945,10
0,0.4,0,0.57116394993685,02
0,0.4,0,0.9313613556900101,S1
0,0.4,0,0.10396267911968993,01
0,0.4,0,0.6503089469966954,10
0,0.4,0,0.3275246769459441,02
0,0.4,0,0.9512837699444754,S1
0,0.4,0,0.78905113914424,01
0,0.4,0,0.7600809447966599,10
0,0.4,0,0.6588901930335935,02
0,0.4,0,0.7927973003880677,S1
0,0.4,0,0.05868407201740624,01
0,0.4,0,0.2752957406338217,10
0,0.4,0,0.08573290094525865,02
0,0.4,0,0.9569312629121954,S1
0,0.4,0,0.026763638438383475,01
0,0.4,0,0.33163604238839106,10
0,0.4,0,0.04549148685709241,02
