,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
53,53,14.0,-46.0,35,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
54,54,14.0,-46.0,33,s1,33,2.357142857142857,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
54,54,14.0,-46.0,33,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
55,55,15.0,-100.0,49,s1,49,3.2666666666666666,-100.0,-6.666666666666667,15,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
55,55,15.0,-100.0,49,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
56,56,17.0,-58.0,222,s1,222,13.058823529411764,-58.0,-3.411764705882353,17,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
56,56,17.0,-58.0,222,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
57,57,16.0,-54.0,40,s1,40,2.5,-54.0,-3.375,16,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
57,57,16.0,-54.0,40,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
58,58,16.0,-54.0,25,s1,25,1.5625,-54.0,-3.375,16,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
58,58,16.0,-54.0,25,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
59,59,13.0,-42.0,27,s1,27,2.076923076923077,-42.0,-3.230769230769231,13,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
59,59,13.0,-42.0,27,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
60,60,15.0,-51.65685424949238,29,s1,29,1.9333333333333333,-51.65685424949238,-3.443790283299492,15,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
60,60,15.0,-51.65685424949238,29,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
61,61,13.0,-42.0,24,s1,24,1.8461538461538463,-42.0,-3.230769230769231,13,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
61,61,13.0,-42.0,24,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
62,62,18.0,-62.0,35,s1,35,1.9444444444444444,-62.0,-3.4444444444444446,18,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
62,62,18.0,-62.0,35,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
63,63,17.0,-158.0,32,s1,32,1.8823529411764706,-158.0,-9.294117647058824,17,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
63,63,17.0,-158.0,32,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
64,64,19.0,-116.0,32,s1,32,1.6842105263157894,-116.0,-6.105263157894737,19,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
64,64,19.0,-116.0,32,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
65,65,18.0,-62.0,34,s1,34,1.8888888888888888,-62.0,-3.4444444444444446,18,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
65,65,18.0,-62.0,34,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
66,66,16.0,-54.0,41,s1,41,2.5625,-54.0,-3.375,16,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
66,66,16.0,-54.0,41,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
67,67,15.0,-50.0,27,s1,27,1.8,-50.0,-3.3333333333333335,15,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
67,67,15.0,-50.0,27,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
68,68,14.0,-46.0,21,s1,21,1.5,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
68,68,14.0,-46.0,21,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
69,69,14.0,-46.0,18,s1,18,1.2857142857142858,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
69,69,14.0,-46.0,18,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
70,70,17.0,-108.0,24,s1,24,1.411764705882353,-108.0,-6.352941176470588,17,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
70,70,17.0,-108.0,24,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
71,71,16.0,-54.0,21,s1,21,1.3125,-54.0,-3.375,16,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
71,71,16.0,-54.0,21,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
72,72,17.0,-58.0,25,s1,25,1.4705882352941178,-58.0,-3.411764705882353,17,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
72,72,17.0,-58.0,25,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
73,73,14.0,-46.0,20,s1,20,1.4285714285714286,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
73,73,14.0,-46.0,20,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
74,74,15.0,-50.0,23,s1,23,1.5333333333333334,-50.0,-3.3333333333333335,15,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
74,74,15.0,-50.0,23,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
75,75,16.0,-54.0,22,s1,22,1.375,-54.0,-3.375,16,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
75,75,16.0,-54.0,22,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
76,76,22.0,-79.65685424949238,29,s1,29,1.3181818181818181,-79.65685424949238,-3.620766102249654,22,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
76,76,22.0,-79.65685424949238,29,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
77,77,14.0,-46.0,30,s1,30,2.142857142857143,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
77,77,14.0,-46.0,30,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
78,78,27.0,-148.0,42,s1,42,1.5555555555555556,-148.0,-5.481481481481482,27,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
78,78,27.0,-148.0,42,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
79,79,14.0,-46.0,19,s1,19,1.3571428571428572,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
79,79,14.0,-46.0,19,s2,0,,0.0,,0,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,0.0
80,80,14.0,-46.0,18,s1,18,1.2857142857142858,-46.0,-3.2857142857142856,14,s1,16.661,-69.34239855404651,0.241,1.0,200,0.8,0.0,0,1,0.5,1.0
