,t3,t4,jsdiv,type
0,0.1,200,0.8752271382395134,S1 no Myopic
0,0.1,200,0.8532554961908292,S1 Myopic
0,0.1,200,0.07056067910442973,SOFAI w/ Myopic S1
0,0.1,200,0.18510789395584482,SOFAI w/ no Myopic S1
0,0.3,200,0.8752271382395134,S1 no Myopic
0,0.3,200,0.8532554961908292,S1 Myopic
0,0.3,200,0.04710620524895643,SOFAI w/ Myopic S1
0,0.3,200,0.04403897792089665,SOFAI w/ no Myopic S1
0,0.6,200,0.8752271382395134,S1 no Myopic
0,0.6,200,0.8532554961908292,S1 Myopic
0,0.6,200,0.033560502292408166,SOFAI w/ Myopic S1
0,0.6,200,0.039287596924318414,SOFAI w/ no Myopic S1
0,0.9,200,0.8752271382395134,S1 no Myopic
0,0.9,200,0.8532554961908292,S1 Myopic
0,0.9,200,0.03350888044547792,SOFAI w/ Myopic S1
0,0.9,200,0.03850750637262458,SOFAI w/ no Myopic S1
0,0.1,200,0.9198441697406122,S1 no Myopic
0,0.1,200,0.8773676817545134,S1 Myopic
0,0.1,200,0.29713997322018204,SOFAI w/ Myopic S1
0,0.1,200,0.8520851120719065,SOFAI w/ no Myopic S1
0,0.3,200,0.9198441697406122,S1 no Myopic
0,0.3,200,0.8773676817545134,S1 Myopic
0,0.3,200,0.3209661012898667,SOFAI w/ Myopic S1
0,0.3,200,0.3211786287606474,SOFAI w/ no Myopic S1
0,0.6,200,0.9198441697406122,S1 no Myopic
0,0.6,200,0.8773676817545134,S1 Myopic
0,0.6,200,0.28983760966417854,SOFAI w/ Myopic S1
0,0.6,200,0.1987470693704134,SOFAI w/ no Myopic S1
0,0.9,200,0.9198441697406122,S1 no Myopic
0,0.9,200,0.8773676817545134,S1 Myopic
0,0.9,200,0.20061780792058104,SOFAI w/ Myopic S1
0,0.9,200,0.7453940385215951,SOFAI w/ no Myopic S1
0,0.1,200,0.8416663042651766,S1 no Myopic
0,0.1,200,0.9123862593528458,S1 Myopic
0,0.1,200,0.07433802132995415,SOFAI w/ Myopic S1
0,0.1,200,0.09758007966539722,SOFAI w/ no Myopic S1
0,0.3,200,0.8416663042651766,S1 no Myopic
0,0.3,200,0.9123862593528458,S1 Myopic
0,0.3,200,0.058482861606555026,SOFAI w/ Myopic S1
0,0.3,200,0.04856623062799405,SOFAI w/ no Myopic S1
0,0.6,200,0.8416663042651766,S1 no Myopic
0,0.6,200,0.9123862593528458,S1 Myopic
0,0.6,200,0.03047747100597538,SOFAI w/ Myopic S1
0,0.6,200,0.029935825762576244,SOFAI w/ no Myopic S1
0,0.9,200,0.8416663042651766,S1 no Myopic
0,0.9,200,0.9123862593528458,S1 Myopic
0,0.9,200,0.030361924609988163,SOFAI w/ Myopic S1
0,0.9,200,0.030566592361651792,SOFAI w/ no Myopic S1
0,0.1,200,0.9128254087083638,S1 no Myopic
0,0.1,200,0.9665966583918766,S1 Myopic
0,0.1,200,0.12153433611308978,SOFAI w/ Myopic S1
0,0.1,200,0.044858463654942664,SOFAI w/ no Myopic S1
0,0.3,200,0.9128254087083638,S1 no Myopic
0,0.3,200,0.9665966583918766,S1 Myopic
0,0.3,200,0.07552536095970236,SOFAI w/ Myopic S1
0,0.3,200,0.04624742422521898,SOFAI w/ no Myopic S1
0,0.6,200,0.9128254087083638,S1 no Myopic
0,0.6,200,0.9665966583918766,S1 Myopic
0,0.6,200,0.032071232143417,SOFAI w/ Myopic S1
0,0.6,200,0.027405589607967174,SOFAI w/ no Myopic S1
0,0.9,200,0.9128254087083638,S1 no Myopic
0,0.9,200,0.9665966583918766,S1 Myopic
0,0.9,200,0.03183556189800619,SOFAI w/ Myopic S1
0,0.9,200,0.03708701890639158,SOFAI w/ no Myopic S1
0,0.1,200,0.9184583125664694,S1 no Myopic
0,0.1,200,0.9383642751961236,S1 Myopic
0,0.1,200,0.07263148029033056,SOFAI w/ Myopic S1
0,0.1,200,0.04593461591758762,SOFAI w/ no Myopic S1
0,0.3,200,0.9184583125664694,S1 no Myopic
0,0.3,200,0.9383642751961236,S1 Myopic
0,0.3,200,0.10586535641031473,SOFAI w/ Myopic S1
0,0.3,200,0.07094871627725888,SOFAI w/ no Myopic S1
0,0.6,200,0.9184583125664694,S1 no Myopic
0,0.6,200,0.9383642751961236,S1 Myopic
0,0.6,200,0.03663848277776586,SOFAI w/ Myopic S1
0,0.6,200,0.10419525777175756,SOFAI w/ no Myopic S1
0,0.9,200,0.9184583125664694,S1 no Myopic
0,0.9,200,0.9383642751961236,S1 Myopic
0,0.9,200,0.04127822018027076,SOFAI w/ Myopic S1
0,0.9,200,0.039851694127231045,SOFAI w/ no Myopic S1
0,0.1,200,0.8885357530784324,S1 no Myopic
0,0.1,200,0.8617336878079145,S1 Myopic
0,0.1,200,0.033547209798585116,SOFAI w/ Myopic S1
0,0.1,200,0.0606346853575675,SOFAI w/ no Myopic S1
0,0.3,200,0.8885357530784324,S1 no Myopic
0,0.3,200,0.8617336878079145,S1 Myopic
0,0.3,200,0.03350709225014048,SOFAI w/ Myopic S1
0,0.3,200,0.030885916595819005,SOFAI w/ no Myopic S1
0,0.6,200,0.8885357530784324,S1 no Myopic
0,0.6,200,0.8617336878079145,S1 Myopic
0,0.6,200,0.02897633397323259,SOFAI w/ Myopic S1
0,0.6,200,0.04148845406242027,SOFAI w/ no Myopic S1
0,0.9,200,0.8885357530784324,S1 no Myopic
0,0.9,200,0.8617336878079145,S1 Myopic
0,0.9,200,0.03540003738105933,SOFAI w/ Myopic S1
0,0.9,200,0.04028915497010706,SOFAI w/ no Myopic S1
0,0.1,200,0.9353096487180637,S1 no Myopic
0,0.1,200,0.9136045527137044,S1 Myopic
0,0.1,200,0.0731704610491502,SOFAI w/ Myopic S1
0,0.1,200,0.06589633895743788,SOFAI w/ no Myopic S1
0,0.3,200,0.9353096487180637,S1 no Myopic
0,0.3,200,0.9136045527137044,S1 Myopic
0,0.3,200,0.03277177408078094,SOFAI w/ Myopic S1
0,0.3,200,0.11248257223402305,SOFAI w/ no Myopic S1
0,0.6,200,0.9353096487180637,S1 no Myopic
0,0.6,200,0.9136045527137044,S1 Myopic
0,0.6,200,0.030476396553832316,SOFAI w/ Myopic S1
0,0.6,200,0.08645948900789052,SOFAI w/ no Myopic S1
0,0.9,200,0.9353096487180637,S1 no Myopic
0,0.9,200,0.9136045527137044,S1 Myopic
0,0.9,200,0.03199702548042128,SOFAI w/ Myopic S1
0,0.9,200,0.03273594719487409,SOFAI w/ no Myopic S1
0,0.1,200,0.819126740991136,S1 no Myopic
0,0.1,200,0.9526829893430858,S1 Myopic
0,0.1,200,0.02877026657976672,SOFAI w/ Myopic S1
0,0.1,200,0.025093730494158695,SOFAI w/ no Myopic S1
0,0.3,200,0.819126740991136,S1 no Myopic
0,0.3,200,0.9526829893430858,S1 Myopic
0,0.3,200,0.02923263898821387,SOFAI w/ Myopic S1
0,0.3,200,0.04668899266338798,SOFAI w/ no Myopic S1
0,0.6,200,0.819126740991136,S1 no Myopic
0,0.6,200,0.9526829893430858,S1 Myopic
0,0.6,200,0.032658656914686494,SOFAI w/ Myopic S1
0,0.6,200,0.03210275645711891,SOFAI w/ no Myopic S1
0,0.9,200,0.819126740991136,S1 no Myopic
0,0.9,200,0.9526829893430858,S1 Myopic
0,0.9,200,0.026154887189270566,SOFAI w/ Myopic S1
0,0.9,200,0.029350238353396375,SOFAI w/ no Myopic S1
0,0.1,200,0.8279978361295893,S1 no Myopic
0,0.1,200,0.914095538442043,S1 Myopic
0,0.1,200,0.07993991438013956,SOFAI w/ Myopic S1
0,0.1,200,0.05441989977632334,SOFAI w/ no Myopic S1
0,0.3,200,0.8279978361295893,S1 no Myopic
0,0.3,200,0.914095538442043,S1 Myopic
0,0.3,200,0.19394551941248306,SOFAI w/ Myopic S1
0,0.3,200,0.07666879225496621,SOFAI w/ no Myopic S1
0,0.6,200,0.8279978361295893,S1 no Myopic
0,0.6,200,0.914095538442043,S1 Myopic
