,t3,t4,jsdiv,type
0,0.8,200,0.9482288494111578,S1
0,0.8,200,0.28824722471432085,01
0,0.8,200,0.7139100422792559,10
0,0.8,200,0.3530171687241428,02
0,0.8,200,0.9608476102455166,S1
0,0.8,200,0.024780762287841707,01
0,0.8,200,0.38500569132925705,10
0,0.8,200,0.05024658310038349,02
0,0.8,200,0.9758509092215377,S1
0,0.8,200,0.01946116623354471,01
0,0.8,200,0.6904660973411224,10
0,0.8,200,0.042630948049992456,02
0,0.8,200,0.9734092001027181,S1
0,0.8,200,0.021483852416352624,01
0,0.8,200,0.8814130719417087,10
0,0.8,200,0.08233203789685771,02
0,0.8,200,0.9688758071226579,S1
0,0.8,200,0.18690663014755676,01
0,0.8,200,0.3791916869799733,10
0,0.8,200,0.11069513740678141,02
0,0.8,200,0.9841499672372473,S1
0,0.8,200,0.09844874738213436,01
0,0.8,200,0.8080752778811879,10
0,0.8,200,0.4500480115038351,02
0,0.8,200,0.9581182786559949,S1
0,0.8,200,0.025337453731905383,01
0,0.8,200,0.05367241264129766,10
0,0.8,200,0.03572168886210788,02
0,0.8,200,0.9505602483713218,S1
0,0.8,200,0.013757835884008498,01
0,0.8,200,0.11188654971203649,10
0,0.8,200,0.04348259129970526,02
0,0.8,200,0.8435465865398775,S1
0,0.8,200,0.012011968603998023,01
0,0.8,200,0.2483407692943474,10
0,0.8,200,0.3106040604163086,02
0,0.8,200,0.9504492127884816,S1
0,0.8,200,0.023501532614280216,01
0,0.8,200,0.1992863862205217,10
0,0.8,200,0.33511254472110746,02
