,t3,t4,jsdiv,type
0,0.1,200,0.8497642383197812,S1 no Myopic
0,0.1,200,0.8825971593975757,S1 Myopic
0,0.1,200,0.12285301343354162,SOFAI w/ Myopic S1
0,0.1,200,0.20640256493368928,SOFAI w/ no Myopic S1
0,0.3,200,0.8497642383197812,S1 no Myopic
0,0.3,200,0.8825971593975757,S1 Myopic
0,0.3,200,0.1680845150373536,SOFAI w/ Myopic S1
0,0.3,200,0.09153953292013889,SOFAI w/ no Myopic S1
0,0.6,200,0.8497642383197812,S1 no Myopic
0,0.6,200,0.8825971593975757,S1 Myopic
0,0.6,200,0.0975285720435533,SOFAI w/ Myopic S1
0,0.6,200,0.07350561828015226,SOFAI w/ no Myopic S1
0,0.9,200,0.8497642383197812,S1 no Myopic
0,0.9,200,0.8825971593975757,S1 Myopic
0,0.9,200,0.06153028746742174,SOFAI w/ Myopic S1
0,0.9,200,0.09716377633767619,SOFAI w/ no Myopic S1
0,0.1,200,0.9578083756832962,S1 no Myopic
0,0.1,200,0.8589171315651883,S1 Myopic
0,0.1,200,0.05095194979050821,SOFAI w/ Myopic S1
0,0.1,200,0.17375256201835879,SOFAI w/ no Myopic S1
0,0.3,200,0.9578083756832962,S1 no Myopic
0,0.3,200,0.8589171315651883,S1 Myopic
0,0.3,200,0.04534047214114458,SOFAI w/ Myopic S1
0,0.3,200,0.1121824386597037,SOFAI w/ no Myopic S1
0,0.6,200,0.9578083756832962,S1 no Myopic
0,0.6,200,0.8589171315651883,S1 Myopic
0,0.6,200,0.045761953392773815,SOFAI w/ Myopic S1
0,0.6,200,0.196864022657598,SOFAI w/ no Myopic S1
0,0.9,200,0.9578083756832962,S1 no Myopic
0,0.9,200,0.8589171315651883,S1 Myopic
0,0.9,200,0.026500920439362648,SOFAI w/ Myopic S1
0,0.9,200,0.1851391979929784,SOFAI w/ no Myopic S1
0,0.1,200,0.9260065544149917,S1 no Myopic
0,0.1,200,0.9118266600130764,S1 Myopic
0,0.1,200,0.11282558296616116,SOFAI w/ Myopic S1
0,0.1,200,0.3009681175646661,SOFAI w/ no Myopic S1
0,0.3,200,0.9260065544149917,S1 no Myopic
0,0.3,200,0.9118266600130764,S1 Myopic
0,0.3,200,0.037352346639901134,SOFAI w/ Myopic S1
0,0.3,200,0.03887462023702133,SOFAI w/ no Myopic S1
