,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
283,283,25.0,-901.254833995939,31.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
284,284,85.0,-2572.617315730203,148.0,s1,148,1.7411764705882353,-2572.617315730203,-30.26608606741415,85,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
284,284,85.0,-2572.617315730203,148.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
285,285,28.0,-923.8822509939087,35.0,s1,35,1.25,-923.8822509939087,-32.99579467835388,28,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
285,285,28.0,-923.8822509939087,35.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
286,286,18.0,-645.5979797464468,18.0,s1,18,1.0,-645.5979797464468,-35.86655443035815,18,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
286,286,18.0,-645.5979797464468,18.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
287,287,66.0,-2066.0487732352794,109.0,s1,109,1.6515151515151516,-2066.0487732352794,-31.30376929144363,66,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
287,287,66.0,-2066.0487732352794,109.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
288,288,22.0,-803.5979797464466,20.0,s1,20,0.9090909090909091,-803.5979797464466,-36.527180897565756,22,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
288,288,22.0,-803.5979797464466,20.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
289,289,61.0,-1954.7350647362944,103.0,s1,103,1.6885245901639345,-1954.7350647362944,-32.0448371268245,61,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
289,289,61.0,-1954.7350647362944,103.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
290,290,42.0,-1309.4802307403552,70.0,s1,70,1.6666666666666667,-1309.4802307403552,-31.17810073191322,42,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
290,290,42.0,-1309.4802307403552,70.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
291,291,25.0,-809.2548339959391,24.0,s1,24,0.96,-809.2548339959391,-32.370193359837565,25,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
291,291,25.0,-809.2548339959391,24.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
292,292,51.0,-1638.4507934888325,79.0,s1,79,1.5490196078431373,-1638.4507934888325,-32.12648614683985,51,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
292,292,51.0,-1638.4507934888325,79.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
293,293,31.0,-981.1959594928935,47.0,s1,47,1.5161290322580645,-981.1959594928935,-31.651482564286887,31,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
293,293,31.0,-981.1959594928935,47.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
294,294,13.0,-522.970562748477,10.0,s1,10,0.7692307692307693,-522.970562748477,-40.228504826805924,13,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
294,294,13.0,-522.970562748477,10.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
295,295,162.0,-4754.54833995939,286.0,s1,286,1.7654320987654322,-4754.54833995939,-29.349063826909816,162,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
295,295,162.0,-4754.54833995939,286.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
296,296,34.0,-1183.539105243401,52.0,s1,52,1.5294117647058822,-1183.539105243401,-34.809973683629444,34,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
296,296,34.0,-1183.539105243401,52.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
297,297,59.0,-1808.7350647362941,100.0,s1,100,1.694915254237288,-1808.7350647362941,-30.656526520954138,59,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
297,297,59.0,-1808.7350647362941,100.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
298,298,46.0,-1473.1370849898476,69.0,s1,69,1.5,-1473.1370849898476,-32.02471923890973,46,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
298,298,46.0,-1473.1370849898476,69.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
299,299,94.0,-2849.2447327281725,156.0,s1,156,1.6595744680851063,-2849.2447327281725,-30.311114177959283,94,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
299,299,94.0,-2849.2447327281725,156.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
300,300,85.0,-3587.078210486802,78.0,s1,78,0.9176470588235294,-3587.078210486802,-42.200920123374146,85,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
300,300,85.0,-3587.078210486802,78.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
301,301,35.0,-1277.8822509939087,49.0,s1,49,1.4,-1277.8822509939087,-36.510921456968816,35,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
301,301,35.0,-1277.8822509939087,49.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
302,302,132.0,-10391.195959492894,83.0,s1,83,0.6287878787878788,-10391.195959492894,-78.72118151130981,132,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
302,302,132.0,-10391.195959492894,83.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
303,303,15.0,-624.6274169979695,22.0,s1,22,1.4666666666666666,-624.6274169979695,-41.64182779986463,15,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
303,303,15.0,-624.6274169979695,22.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
304,304,22.0,-907.5979797464468,18.0,s1,18,0.8181818181818182,-907.5979797464468,-41.25445362483849,22,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
304,304,22.0,-907.5979797464468,18.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
305,305,53.0,-1637.7645019878173,124.0,s1,124,2.339622641509434,-1637.7645019878173,-30.90121701863806,53,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
305,305,53.0,-1637.7645019878173,124.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
306,306,118.0,-3603.4701294725887,240.0,s1,240,2.0338983050847457,-3603.4701294725887,-30.537882453157533,118,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
306,306,118.0,-3603.4701294725887,240.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
307,307,61.0,-1860.3919189857866,119.0,s1,119,1.9508196721311475,-1860.3919189857866,-30.498228180094863,61,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
307,307,61.0,-1860.3919189857866,119.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
308,308,18.0,-685.9411254969543,25.0,s1,25,1.3888888888888888,-685.9411254969543,-38.107840305386354,18,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
308,308,18.0,-685.9411254969543,25.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
309,309,21.0,-791.5979797464468,30.0,s1,30,1.4285714285714286,-791.5979797464468,-37.69514189268794,21,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
309,309,21.0,-791.5979797464468,30.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
310,310,51.0,-2008.8528137423855,41.0,s1,41,0.803921568627451,-2008.8528137423855,-39.38927085769383,51,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
310,310,51.0,-2008.8528137423855,41.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
311,311,26.0,-955.2548339959391,47.0,s1,47,1.8076923076923077,-955.2548339959391,-36.74057053830535,26,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
311,311,26.0,-955.2548339959391,47.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
312,312,18.0,-732.6274169979695,17.0,s1,17,0.9444444444444444,-732.6274169979695,-40.70152316655386,18,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
312,312,18.0,-732.6274169979695,17.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
313,313,70.0,-2091.0193359837563,137.0,s1,137,1.957142857142857,-2091.0193359837563,-29.871704799767947,70,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
313,313,70.0,-2091.0193359837563,137.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
314,314,32.0,-1127.8822509939087,44.0,s1,44,1.375,-1127.8822509939087,-35.246320343559645,32,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
314,314,32.0,-1127.8822509939087,44.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
315,315,16.0,-589.9411254969543,14.0,s1,14,0.875,-589.9411254969543,-36.871320343559645,16,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
315,315,16.0,-589.9411254969543,14.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
316,316,19.0,-735.9411254969543,20.0,s1,20,1.0526315789473684,-735.9411254969543,-38.73374344720812,19,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
316,316,19.0,-735.9411254969543,20.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
317,317,21.0,-745.5979797464468,28.0,s1,28,1.3333333333333333,-745.5979797464468,-35.50466570221175,21,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
317,317,21.0,-745.5979797464468,28.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
318,318,16.0,-585.9411254969543,16.0,s1,16,1.0,-585.9411254969543,-36.621320343559645,16,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
318,318,16.0,-585.9411254969543,16.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
319,319,21.0,-755.9411254969543,12.0,s1,12,0.5714285714285714,-755.9411254969543,-35.99719645223592,21,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
319,319,21.0,-755.9411254969543,12.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
320,320,90.0,-2778.274169979695,165.0,s1,165,1.8333333333333333,-2778.274169979695,-30.869712999774393,90,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
320,320,90.0,-2778.274169979695,165.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
321,321,14.0,-534.2842712474619,12.0,s1,12,0.8571428571428571,-534.2842712474619,-38.163162231961564,14,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
321,321,14.0,-534.2842712474619,12.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
322,322,28.0,-1064.9116882454314,30.0,s1,30,1.0714285714285714,-1064.9116882454314,-38.032560294479694,28,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
322,322,28.0,-1064.9116882454314,30.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
323,323,41.0,-1446.5096679918781,59.0,s1,59,1.4390243902439024,-1446.5096679918781,-35.280723609558,41,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
323,323,41.0,-1446.5096679918781,59.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
324,324,35.0,-1583.254833995939,24.0,s1,24,0.6857142857142857,-1583.254833995939,-45.23585239988397,35,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
324,324,35.0,-1583.254833995939,24.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
325,325,75.0,-2342.6761902332487,132.0,s1,132,1.76,-2342.6761902332487,-31.235682536443317,75,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
325,325,75.0,-2342.6761902332487,132.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
326,326,33.0,-1122.2253967444162,42.0,s1,42,1.2727272727272727,-1122.2253967444162,-34.00683020437625,33,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
326,326,33.0,-1122.2253967444162,42.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
327,327,83.0,-2569.303607231218,139.0,s1,139,1.6746987951807228,-2569.303607231218,-30.955465147364073,83,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
327,327,83.0,-2569.303607231218,139.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
328,328,62.0,-1959.4213562373097,82.0,s1,82,1.3225806451612903,-1959.4213562373097,-31.60357026189209,62,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
328,328,62.0,-1959.4213562373097,82.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
329,329,64.0,-2149.078210486802,108.0,s1,108,1.6875,-2149.078210486802,-33.579347038856284,64,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
329,329,64.0,-2149.078210486802,108.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
330,330,12.0,-518.970562748477,8.0,s1,8,0.6666666666666666,-518.970562748477,-43.24754689570642,12,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
330,330,12.0,-518.970562748477,8.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
331,331,43.0,-1410.1665222413703,69.0,s1,69,1.6046511627906976,-1410.1665222413703,-32.79457028468303,43,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
331,331,43.0,-1410.1665222413703,69.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
332,332,12.0,-518.970562748477,8.0,s1,8,0.6666666666666666,-518.970562748477,-43.24754689570642,12,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
332,332,12.0,-518.970562748477,8.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
333,333,57.0,-1791.764501987817,97.0,s1,97,1.7017543859649122,-1791.764501987817,-31.434464947154687,57,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
333,333,57.0,-1791.764501987817,97.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
334,334,68.0,-2081.362481734264,112.0,s1,112,1.6470588235294117,-2081.362481734264,-30.608271790209763,68,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
334,334,68.0,-2081.362481734264,112.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
335,335,22.0,-710.9116882454316,27.0,s1,27,1.2272727272727273,-710.9116882454316,-32.31416764751962,22,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
335,335,22.0,-710.9116882454316,27.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
336,336,63.0,-1911.078210486802,97.0,s1,97,1.5396825396825398,-1911.078210486802,-30.334574769631775,63,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
336,336,63.0,-1911.078210486802,97.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
337,337,40.0,-1298.1665222413703,64.0,s1,64,1.6,-1298.1665222413703,-32.45416305603426,40,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
337,337,40.0,-1298.1665222413703,64.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
338,338,28.0,-1008.5685424949238,41.0,s1,41,1.4642857142857142,-1008.5685424949238,-36.02030508910442,28,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
338,338,28.0,-1008.5685424949238,41.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
339,339,51.0,-1630.4507934888325,84.0,s1,84,1.6470588235294117,-1630.4507934888325,-31.969623401741813,51,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
339,339,51.0,-1630.4507934888325,84.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
340,340,21.0,-799.5979797464468,19.0,s1,19,0.9047619047619048,-799.5979797464468,-38.07609427364032,21,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
340,340,21.0,-799.5979797464468,19.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
341,341,23.0,-889.9411254969543,25.0,s1,25,1.0869565217391304,-889.9411254969543,-38.69309241291106,23,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
341,341,23.0,-889.9411254969543,25.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
342,342,34.0,-1042.5096679918781,53.0,s1,53,1.5588235294117647,-1042.5096679918781,-30.66204905858465,34,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
342,342,34.0,-1042.5096679918781,53.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
343,343,28.0,-1056.9116882454314,35.0,s1,35,1.25,-1056.9116882454314,-37.74684600876541,28,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
343,343,28.0,-1056.9116882454314,35.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
344,344,14.0,-574.6274169979695,14.0,s1,14,1.0,-574.6274169979695,-41.04481549985496,14,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
344,344,14.0,-574.6274169979695,14.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
345,345,36.0,-1243.1959594928935,51.0,s1,51,1.4166666666666667,-1243.1959594928935,-34.53322109702482,36,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
345,345,36.0,-1243.1959594928935,51.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
346,346,17.0,-639.9411254969543,17.0,s1,17,1.0,-639.9411254969543,-37.6435956174679,17,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
346,346,17.0,-639.9411254969543,17.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
347,347,13.0,-567.3137084989847,8.0,s1,8,0.6153846153846154,-567.3137084989847,-43.63951603838344,13,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
347,347,13.0,-567.3137084989847,8.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
348,348,35.0,-1181.1959594928933,58.0,s1,58,1.6571428571428573,-1181.1959594928933,-33.748455985511235,35,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
348,348,35.0,-1181.1959594928933,58.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
349,349,20.0,-741.5979797464468,25.0,s1,25,1.25,-741.5979797464468,-37.07989898732234,20,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
349,349,20.0,-741.5979797464468,25.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
350,350,13.0,-568.970562748477,11.0,s1,11,0.8461538461538461,-568.970562748477,-43.766966365267464,13,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
350,350,13.0,-568.970562748477,11.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
351,351,38.0,-1341.539105243401,49.0,s1,49,1.2894736842105263,-1341.539105243401,-35.303660664300025,38,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
351,351,38.0,-1341.539105243401,49.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
352,352,42.0,-1442.509667991878,70.0,s1,70,1.6666666666666667,-1442.509667991878,-34.3454682855209,42,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
352,352,42.0,-1442.509667991878,70.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
353,353,21.0,-747.2548339959392,28.0,s1,28,1.3333333333333333,-747.2548339959392,-35.58356352361615,21,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
353,353,21.0,-747.2548339959392,28.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
354,354,79.0,-2499.989898732233,149.0,s1,149,1.8860759493670887,-2499.989898732233,-31.645441756104216,79,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
354,354,79.0,-2499.989898732233,149.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
355,355,24.0,-897.254833995939,34.0,s1,34,1.4166666666666667,-897.254833995939,-37.385618083164125,24,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,1.0
355,355,24.0,-897.254833995939,34.0,s2,0,,0.0,,0,S1 noMyopic,43.432,-1556.9036425900322,28.96,1.0,200,0.8,0,0,1,0.5,0.0
