,t3,t4,jsdiv,type
0,0.9,200,0.9089315502045932,S1 no Myopic
0,0.9,200,0.3034094445509995,SOFAI w/ Myopic S1
0,0.9,200,0.28592317219463725,SOFAI w/ no Myopic S1
0,0.1,200,0.8736815262259938,S1 no Myopic
0,0.1,200,0.6507063874488297,SOFAI w/ Myopic S1
0,0.1,200,0.6095782970050572,SOFAI w/ no Myopic S1
0,0.3,200,0.8736815262259938,S1 no Myopic
0,0.3,200,0.44062595115365166,SOFAI w/ Myopic S1
0,0.3,200,0.7751144487855867,SOFAI w/ no Myopic S1
0,0.6,200,0.8736815262259938,S1 no Myopic
0,0.6,200,0.8325869818896556,SOFAI w/ Myopic S1
0,0.6,200,0.5768808650109063,SOFAI w/ no Myopic S1
0,0.9,200,0.8736815262259938,S1 no Myopic
0,0.9,200,0.8790049829175606,SOFAI w/ Myopic S1
0,0.9,200,0.3549500232126384,SOFAI w/ no Myopic S1
