,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
785,785,78.0,-826.6274169979695,212,s1,212,2.717948717948718,-826.6274169979695,-10.597787397409865,78,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
785,785,78.0,-826.6274169979695,212,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
786,786,114.0,-1062.6274169979695,325,s1,325,2.8508771929824563,-1062.6274169979695,-9.321293131561136,114,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
786,786,114.0,-1062.6274169979695,325,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
787,787,62.0,-1057.9411254969543,139,s1,139,2.2419354838709675,-1057.9411254969543,-17.063566540273456,62,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
787,787,62.0,-1057.9411254969543,139,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
788,788,14.0,-429.31370849898474,14,s1,14,1.0,-429.31370849898474,-30.665264892784624,14,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
788,788,14.0,-429.31370849898474,14,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
789,789,101.0,-1268.9116882454314,255,s1,255,2.5247524752475248,-1268.9116882454314,-12.563482061835954,101,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
789,789,101.0,-1268.9116882454314,255,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
790,790,52.0,-581.3137084989849,142,s1,142,2.730769230769231,-581.3137084989849,-11.179109778826632,52,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
790,790,52.0,-581.3137084989849,142,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
791,791,34.0,-556.9705627484772,76,s1,76,2.235294117647059,-556.9705627484772,-16.381487139661093,34,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
791,791,34.0,-556.9705627484772,76,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
792,792,39.0,-575.3137084989849,94,s1,94,2.41025641025641,-575.3137084989849,-14.751633551256022,39,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
792,792,39.0,-575.3137084989849,94,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
793,793,151.0,-1070.9705627484773,468,s1,468,3.0993377483443707,-1070.9705627484773,-7.092520283102498,151,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
793,793,151.0,-1070.9705627484773,468,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
794,794,75.0,-814.6274169979695,207,s1,207,2.76,-814.6274169979695,-10.86169889330626,75,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
794,794,75.0,-814.6274169979695,207,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
795,795,16.0,-533.3137084989847,15,s1,15,0.9375,-533.3137084989847,-33.332106781186546,16,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
795,795,16.0,-533.3137084989847,15,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
796,796,31.0,-691.9411254969543,47,s1,47,1.5161290322580645,-691.9411254969543,-22.320681467643688,31,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
796,796,31.0,-691.9411254969543,47,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
797,797,46.0,-896.2842712474619,94,s1,94,2.0434782608695654,-896.2842712474619,-19.48444067929265,46,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
797,797,46.0,-896.2842712474619,94,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
798,798,45.0,-553.3137084989847,117,s1,117,2.6,-553.3137084989847,-12.295860188866328,45,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
798,798,45.0,-553.3137084989847,117,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
799,799,31.0,-636.970562748477,53,s1,53,1.7096774193548387,-636.970562748477,-20.54743750801539,31,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
799,799,31.0,-636.970562748477,53,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
800,800,20.0,-497.65685424949237,34,s1,34,1.7,-497.65685424949237,-24.88284271247462,20,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
800,800,20.0,-497.65685424949237,34,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
801,801,109.0,-1634.9116882454314,93,s1,93,0.8532110091743119,-1634.9116882454314,-14.999189800416802,109,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
801,801,109.0,-1634.9116882454314,93,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
802,802,68.0,-794.6274169979696,184,s1,184,2.7058823529411766,-794.6274169979696,-11.68569730879367,68,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
802,802,68.0,-794.6274169979696,184,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
803,803,48.0,-703.3137084989847,120,s1,120,2.5,-703.3137084989847,-14.652368927062183,48,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
803,803,48.0,-703.3137084989847,120,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
804,804,74.0,-1398.2253967444162,92,s1,92,1.2432432432432432,-1398.2253967444162,-18.89493779384346,74,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
804,804,74.0,-1398.2253967444162,92,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
805,805,60.0,-613.3137084989849,173,s1,173,2.8833333333333333,-613.3137084989849,-10.221895141649748,60,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
805,805,60.0,-613.3137084989849,173,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
806,806,81.0,-845.9411254969543,83,s1,83,1.0246913580246915,-845.9411254969543,-10.443717598727831,81,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
806,806,81.0,-845.9411254969543,83,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
807,807,72.0,-661.3137084989847,211,s1,211,2.9305555555555554,-661.3137084989847,-9.184912618041455,72,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
807,807,72.0,-661.3137084989847,211,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
808,808,93.0,-794.6274169979696,271,s1,271,2.913978494623656,-794.6274169979696,-8.544380827935157,93,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
808,808,93.0,-794.6274169979696,271,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
809,809,20.0,-500.9705627484771,30,s1,30,1.5,-500.9705627484771,-25.048528137423855,20,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
809,809,20.0,-500.9705627484771,30,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
810,810,102.0,-828.9705627484772,312,s1,312,3.0588235294117645,-828.9705627484772,-8.12716237988703,102,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
810,810,102.0,-828.9705627484772,312,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
811,811,20.0,-500.9705627484771,19,s1,19,0.95,-500.9705627484771,-25.048528137423855,20,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
811,811,20.0,-500.9705627484771,19,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
812,812,30.0,-585.3137084989849,63,s1,63,2.1,-585.3137084989849,-19.510456949966162,30,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
812,812,30.0,-585.3137084989849,63,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
813,813,33.0,-505.31370849898474,79,s1,79,2.393939393939394,-505.31370849898474,-15.312536621181355,33,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
813,813,33.0,-505.31370849898474,79,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
814,814,60.0,-719.2548339959391,84,s1,84,1.4,-719.2548339959391,-11.987580566598984,60,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
814,814,60.0,-719.2548339959391,84,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
815,815,109.0,-2091.8822509939087,152,s1,152,1.3944954128440368,-2091.8822509939087,-19.191580284347786,109,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
815,815,109.0,-2091.8822509939087,152,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
816,816,73.0,-807.3137084989847,212,s1,212,2.904109589041096,-807.3137084989847,-11.059091897246367,73,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
816,816,73.0,-807.3137084989847,212,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
817,817,81.0,-697.3137084989847,247,s1,247,3.049382716049383,-697.3137084989847,-8.608811216036848,81,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
817,817,81.0,-697.3137084989847,247,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
818,818,17.0,-490.6274169979695,14,s1,14,0.8235294117647058,-490.6274169979695,-28.860436293998205,17,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
818,818,17.0,-490.6274169979695,14,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
819,819,31.0,-787.9411254969543,44,s1,44,1.4193548387096775,-787.9411254969543,-25.417455661192076,31,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
819,819,31.0,-787.9411254969543,44,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
820,820,13.0,-425.31370849898474,12,s1,12,0.9230769230769231,-425.31370849898474,-32.71643911530652,13,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
820,820,13.0,-425.31370849898474,12,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
821,821,37.0,-475.31370849898474,96,s1,96,2.5945945945945947,-475.31370849898474,-12.846316445918507,37,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
821,821,37.0,-475.31370849898474,96,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
822,822,84.0,-811.2548339959391,154,s1,154,1.8333333333333333,-811.2548339959391,-9.657795642808798,84,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
822,822,84.0,-811.2548339959391,154,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
823,823,86.0,-1059.5979797464465,215,s1,215,2.5,-1059.5979797464465,-12.320906741237751,86,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
823,823,86.0,-1059.5979797464465,215,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
824,824,78.0,-827.3137084989849,226,s1,226,2.8974358974358974,-827.3137084989849,-10.606586006397242,78,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
824,824,78.0,-827.3137084989849,226,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
825,825,33.0,-650.6274169979695,62,s1,62,1.878787878787879,-650.6274169979695,-19.715982333271803,33,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
825,825,33.0,-650.6274169979695,62,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
826,826,44.0,-642.9705627484772,109,s1,109,2.477272727272727,-642.9705627484772,-14.612967335192662,44,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
826,826,44.0,-642.9705627484772,109,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
827,827,18.0,-492.9705627484771,23,s1,23,1.2777777777777777,-492.9705627484771,-27.387253486026506,18,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
827,827,18.0,-492.9705627484771,23,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
828,828,38.0,-865.9411254969543,62,s1,62,1.631578947368421,-865.9411254969543,-22.78792435518301,38,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
828,828,38.0,-865.9411254969543,62,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
829,829,85.0,-952.2842712474619,226,s1,226,2.6588235294117646,-952.2842712474619,-11.203344367617198,85,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
829,829,85.0,-952.2842712474619,226,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
830,830,43.0,-592.9705627484772,98,s1,98,2.2790697674418605,-592.9705627484772,-13.790013087173888,43,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
830,830,43.0,-592.9705627484772,98,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
831,831,112.0,-771.3137084989847,350,s1,350,3.125,-771.3137084989847,-6.886729540169506,112,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
831,831,112.0,-771.3137084989847,350,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
832,832,29.0,-489.31370849898474,30,s1,30,1.0344827586206897,-489.31370849898474,-16.87288649996499,29,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
832,832,29.0,-489.31370849898474,30,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
833,833,128.0,-1078.284271247462,384,s1,384,3.0,-1078.284271247462,-8.424095869120796,128,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
833,833,128.0,-1078.284271247462,384,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
834,834,46.0,-748.6274169979695,103,s1,103,2.239130434782609,-748.6274169979695,-16.27450906517325,46,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
834,834,46.0,-748.6274169979695,103,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
835,835,21.0,-694.6274169979695,19,s1,19,0.9047619047619048,-694.6274169979695,-33.07749604752236,21,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
835,835,21.0,-694.6274169979695,19,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
836,836,22.0,-712.2842712474619,20,s1,20,0.9090909090909091,-712.2842712474619,-32.37655778397554,22,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
836,836,22.0,-712.2842712474619,20,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
837,837,16.0,-483.31370849898474,20,s1,20,1.25,-483.31370849898474,-30.207106781186546,16,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
837,837,16.0,-483.31370849898474,20,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
838,838,48.0,-565.3137084989847,130,s1,130,2.7083333333333335,-565.3137084989847,-11.777368927062183,48,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
838,838,48.0,-565.3137084989847,130,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
839,839,60.0,-613.3137084989849,177,s1,177,2.95,-613.3137084989849,-10.221895141649748,60,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
839,839,60.0,-613.3137084989849,177,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
840,840,95.0,-799.3137084989849,290,s1,290,3.0526315789473686,-799.3137084989849,-8.41382851051563,95,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
840,840,95.0,-799.3137084989849,290,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
841,841,28.0,-485.31370849898474,64,s1,64,2.2857142857142856,-485.31370849898474,-17.332632446392314,28,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
841,841,28.0,-485.31370849898474,64,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
842,842,65.0,-683.3137084989847,193,s1,193,2.9692307692307693,-683.3137084989847,-10.512518592292073,65,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
842,842,65.0,-683.3137084989847,193,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
843,843,29.0,-676.6274169979696,51,s1,51,1.7586206896551724,-676.6274169979696,-23.33197989648171,29,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
843,843,29.0,-676.6274169979696,51,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
844,844,32.0,-694.9705627484772,61,s1,61,1.90625,-694.9705627484772,-21.71783008588991,32,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
844,844,32.0,-694.9705627484772,61,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
845,845,42.0,-541.3137084989847,112,s1,112,2.6666666666666665,-541.3137084989847,-12.888421630928208,42,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
845,845,42.0,-541.3137084989847,112,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
846,846,99.0,-868.6274169979695,288,s1,288,2.909090909090909,-868.6274169979695,-8.774014313110802,99,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
846,846,99.0,-868.6274169979695,288,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
847,847,114.0,-1017.3137084989849,367,s1,367,3.219298245614035,-1017.3137084989849,-8.923804460517411,114,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
847,847,114.0,-1017.3137084989849,367,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
848,848,58.0,-612.6274169979696,116,s1,116,2.0,-612.6274169979696,-10.562541672378787,58,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
848,848,58.0,-612.6274169979696,116,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
849,849,20.0,-453.31370849898474,34,s1,34,1.7,-453.31370849898474,-22.66568542494924,20,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
849,849,20.0,-453.31370849898474,34,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
850,850,102.0,-781.3137084989849,321,s1,321,3.1470588235294117,-781.3137084989849,-7.659938318617499,102,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
850,850,102.0,-781.3137084989849,321,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
851,851,14.0,-429.31370849898474,13,s1,13,0.9285714285714286,-429.31370849898474,-30.665264892784624,14,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
851,851,14.0,-429.31370849898474,13,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
852,852,86.0,-1013.5979797464466,193,s1,193,2.244186046511628,-1013.5979797464466,-11.78602302030752,86,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
852,852,86.0,-1013.5979797464466,193,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
853,853,42.0,-928.6274169979695,86,s1,86,2.0476190476190474,-928.6274169979695,-22.11017659518975,42,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
853,853,42.0,-928.6274169979695,86,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
854,854,61.0,-715.6568542494924,170,s1,170,2.7868852459016393,-715.6568542494924,-11.732079577860532,61,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
854,854,61.0,-715.6568542494924,170,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
855,855,148.0,-1311.5979797464468,319,s1,319,2.1554054054054053,-1311.5979797464468,-8.862148511800315,148,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
855,855,148.0,-1311.5979797464468,319,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
856,856,18.0,-445.31370849898474,28,s1,28,1.5555555555555556,-445.31370849898474,-24.73965047216582,18,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
856,856,18.0,-445.31370849898474,28,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
857,857,76.0,-1166.5685424949238,104,s1,104,1.368421052631579,-1166.5685424949238,-15.349586085459524,76,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
857,857,76.0,-1166.5685424949238,104,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
858,858,90.0,-1070.6274169979695,255,s1,255,2.8333333333333335,-1070.6274169979695,-11.895860188866328,90,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
858,858,90.0,-1070.6274169979695,255,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
859,859,29.0,-678.9705627484772,66,s1,66,2.2758620689655173,-678.9705627484772,-23.41277802580956,29,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
859,859,29.0,-678.9705627484772,66,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
860,860,33.0,-455.31370849898474,94,s1,94,2.8484848484848486,-455.31370849898474,-13.797385106029841,33,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,1.0
860,860,33.0,-455.31370849898474,94,s2,0,,0.0,,0,s1_nb,58.24,-751.7616845328844,11.011,1.0,200,0.8,0.0,0,1,0.5,0.0
