,t3,t4,jsdiv,type
0,0.1,200,0.07703677289494468,SOFAI w/ S1 ra=0.0
0,0.1,200,0.0969396290686947,SOFAI w/ S1 ra=0.25
0,0.1,200,0.12661558272509904,SOFAI w/ S1 ra=0.5
0,0.1,200,0.18401066912728614,SOFAI w/ S1 ra=0.75
0,0.1,200,0.16018077224354715,SOFAI w/ S1 ra=1.0
0,0.3,200,0.07986979757616765,SOFAI w/ S1 ra=0.0
0,0.3,200,0.12385876284835105,SOFAI w/ S1 ra=0.25
0,0.3,200,0.1687573750309378,SOFAI w/ S1 ra=0.5
0,0.3,200,0.151406514549383,SOFAI w/ S1 ra=0.75
0,0.3,200,0.18265309138646063,SOFAI w/ S1 ra=1.0
0,0.6,200,0.05654751986908994,SOFAI w/ S1 ra=0.0
0,0.6,200,0.09831491824135694,SOFAI w/ S1 ra=0.25
0,0.6,200,0.13333813828300084,SOFAI w/ S1 ra=0.5
0,0.6,200,0.1736242427265284,SOFAI w/ S1 ra=0.75
0,0.6,200,0.16726386899541545,SOFAI w/ S1 ra=1.0
0,0.9,200,0.07257618487212199,SOFAI w/ S1 ra=0.0
0,0.9,200,0.14603249479866542,SOFAI w/ S1 ra=0.25
0,0.9,200,0.15823172986193842,SOFAI w/ S1 ra=0.5
0,0.9,200,0.19314124386047576,SOFAI w/ S1 ra=0.75
0,0.9,200,0.09624457215819253,SOFAI w/ S1 ra=1.0
0,0.1,200,0.11341759237061966,SOFAI w/ S1 ra=0.0
0,0.1,200,0.21970577785638942,SOFAI w/ S1 ra=0.25
0,0.1,200,0.2982454497524611,SOFAI w/ S1 ra=0.5
0,0.1,200,0.3704019623912975,SOFAI w/ S1 ra=0.75
0,0.1,200,0.6134716843545696,SOFAI w/ S1 ra=1.0
0,0.3,200,0.17896806270792104,SOFAI w/ S1 ra=0.0
0,0.3,200,0.2185385201185578,SOFAI w/ S1 ra=0.25
0,0.3,200,0.305335884854368,SOFAI w/ S1 ra=0.5
0,0.3,200,0.3109225510548562,SOFAI w/ S1 ra=0.75
0,0.3,200,0.5784211178435297,SOFAI w/ S1 ra=1.0
0,0.6,200,0.1096038207259061,SOFAI w/ S1 ra=0.0
0,0.6,200,0.23878654609367111,SOFAI w/ S1 ra=0.25
0,0.6,200,0.37327788059489336,SOFAI w/ S1 ra=0.5
0,0.6,200,0.5294173596129077,SOFAI w/ S1 ra=0.75
0,0.6,200,0.5362821374385223,SOFAI w/ S1 ra=1.0
0,0.9,200,0.15954700563534402,SOFAI w/ S1 ra=0.0
0,0.9,200,0.29199323951943873,SOFAI w/ S1 ra=0.25
0,0.9,200,0.37849319668112835,SOFAI w/ S1 ra=0.5
0,0.9,200,0.4245140236308745,SOFAI w/ S1 ra=0.75
0,0.9,200,0.5370291413329449,SOFAI w/ S1 ra=1.0
0,0.1,200,0.039058428472469445,SOFAI w/ S1 ra=0.0
0,0.1,200,0.061002571554146776,SOFAI w/ S1 ra=0.25
0,0.1,200,0.04561379207284314,SOFAI w/ S1 ra=0.5
0,0.1,200,0.043982775713946244,SOFAI w/ S1 ra=0.75
0,0.1,200,0.040257170784415985,SOFAI w/ S1 ra=1.0
0,0.3,200,0.05625403538176954,SOFAI w/ S1 ra=0.0
0,0.3,200,0.07098154510979779,SOFAI w/ S1 ra=0.25
0,0.3,200,0.03683438197059861,SOFAI w/ S1 ra=0.5
0,0.3,200,0.03460219728792392,SOFAI w/ S1 ra=0.75
0,0.3,200,0.046023969519923214,SOFAI w/ S1 ra=1.0
0,0.6,200,0.028872142043047354,SOFAI w/ S1 ra=0.0
0,0.6,200,0.042344801262424445,SOFAI w/ S1 ra=0.25
0,0.6,200,0.05768384316135314,SOFAI w/ S1 ra=0.5
0,0.6,200,0.048143163081557264,SOFAI w/ S1 ra=0.75
0,0.6,200,0.045586472327220615,SOFAI w/ S1 ra=1.0
0,0.9,200,0.03249530843940694,SOFAI w/ S1 ra=0.0
0,0.9,200,0.04143297391681086,SOFAI w/ S1 ra=0.25
0,0.9,200,0.034662515675077464,SOFAI w/ S1 ra=0.5
0,0.9,200,0.07029765141417454,SOFAI w/ S1 ra=0.75
0,0.9,200,0.04753910646477999,SOFAI w/ S1 ra=1.0
0,0.1,200,0.07350412538883708,SOFAI w/ S1 ra=0.0
0,0.1,200,0.0660862215422372,SOFAI w/ S1 ra=0.25
0,0.1,200,0.11066263986364232,SOFAI w/ S1 ra=0.5
0,0.1,200,0.12965955340722385,SOFAI w/ S1 ra=0.75
0,0.1,200,0.1169724706874203,SOFAI w/ S1 ra=1.0
0,0.3,200,0.06612013482212177,SOFAI w/ S1 ra=0.0
0,0.3,200,0.07317087631962435,SOFAI w/ S1 ra=0.25
0,0.3,200,0.12066756699885733,SOFAI w/ S1 ra=0.5
0,0.3,200,0.10921116534985233,SOFAI w/ S1 ra=0.75
0,0.3,200,0.11095059317803574,SOFAI w/ S1 ra=1.0
0,0.6,200,0.05146513922080634,SOFAI w/ S1 ra=0.0
0,0.6,200,0.09778565699425242,SOFAI w/ S1 ra=0.25
0,0.6,200,0.11532669745250174,SOFAI w/ S1 ra=0.5
0,0.6,200,0.10366216125440826,SOFAI w/ S1 ra=0.75
0,0.6,200,0.4722521803519257,SOFAI w/ S1 ra=1.0
0,0.9,200,0.05235221343638907,SOFAI w/ S1 ra=0.0
0,0.9,200,0.08141691597316439,SOFAI w/ S1 ra=0.25
0,0.9,200,0.0667819478246092,SOFAI w/ S1 ra=0.5
0,0.9,200,0.09324609333387113,SOFAI w/ S1 ra=0.75
0,0.9,200,0.13680131114456312,SOFAI w/ S1 ra=1.0
0,0.1,200,0.07339203297244068,SOFAI w/ S1 ra=0.0
0,0.1,200,0.10816286638496336,SOFAI w/ S1 ra=0.25
0,0.1,200,0.08876308422304635,SOFAI w/ S1 ra=0.5
0,0.1,200,0.10831912942965144,SOFAI w/ S1 ra=0.75
0,0.1,200,0.14237923110826148,SOFAI w/ S1 ra=1.0
0,0.3,200,0.08095050166113127,SOFAI w/ S1 ra=0.0
0,0.3,200,0.10985633715318896,SOFAI w/ S1 ra=0.25
0,0.3,200,0.10100058012956917,SOFAI w/ S1 ra=0.5
0,0.3,200,0.11674821852033881,SOFAI w/ S1 ra=0.75
0,0.3,200,0.23944486012085142,SOFAI w/ S1 ra=1.0
0,0.6,200,0.0588011241844198,SOFAI w/ S1 ra=0.0
0,0.6,200,0.08249280207968804,SOFAI w/ S1 ra=0.25
