,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
84,84,11.0,-100.56854249492382,58.0,s2,56,18.666666666666668,-15.313708498984761,-5.104569499661587,3,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.2727272727272727
85,85,11.0,-98.91168824543144,39.0,s1,1,0.1111111111111111,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
85,85,11.0,-98.91168824543144,39.0,s2,38,19.0,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
86,86,12.0,-350.5685424949238,115.0,s1,1,0.14285714285714285,-189.5979797464467,-27.085425678063814,7,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.5833333333333334
86,86,12.0,-350.5685424949238,115.0,s2,114,22.8,-160.97056274847714,-32.194112549695426,5,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.4166666666666667
87,87,14.0,-162.56854249492378,102.0,s1,4,0.4,-154.9116882454314,-15.491168824543141,10,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.7142857142857143
87,87,14.0,-162.56854249492378,102.0,s2,98,24.5,-7.65685424949238,-1.914213562373095,4,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.2857142857142857
88,88,11.0,-98.91168824543144,47.0,s1,3,0.3333333333333333,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
88,88,11.0,-98.91168824543144,47.0,s2,44,22.0,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
89,89,11.0,-98.91168824543144,47.0,s1,2,0.2222222222222222,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
89,89,11.0,-98.91168824543144,47.0,s2,45,22.5,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
90,90,17.0,-127.88225099390857,87.0,s1,1,0.07692307692307693,-120.22539674441622,-9.24810744187817,13,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.7647058823529411
90,90,17.0,-127.88225099390857,87.0,s2,86,21.5,-7.65685424949238,-1.914213562373095,4,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.23529411764705882
91,91,11.0,-98.91168824543144,45.0,s1,3,0.3333333333333333,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
91,91,11.0,-98.91168824543144,45.0,s2,42,21.0,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
92,92,11.0,-98.91168824543144,45.0,s1,3,0.3333333333333333,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
92,92,11.0,-98.91168824543144,45.0,s2,42,21.0,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
93,93,12.0,-104.56854249492382,61.0,s1,3,0.3333333333333333,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.75
93,93,12.0,-104.56854249492382,61.0,s2,58,19.333333333333332,-15.313708498984761,-5.104569499661587,3,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.25
94,94,11.0,-98.91168824543144,41.0,s1,2,0.2222222222222222,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
94,94,11.0,-98.91168824543144,41.0,s2,39,19.5,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
95,95,11.0,-98.91168824543144,47.0,s1,4,0.4444444444444444,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
95,95,11.0,-98.91168824543144,47.0,s2,43,21.5,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
96,96,11.0,-98.91168824543144,46.0,s1,3,0.3333333333333333,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
96,96,11.0,-98.91168824543144,46.0,s2,43,21.5,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
97,97,11.0,-98.91168824543144,48.0,s1,2,0.2222222222222222,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
97,97,11.0,-98.91168824543144,48.0,s2,46,23.0,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
98,98,11.0,-98.91168824543144,46.0,s1,1,0.1111111111111111,-89.25483399593905,-9.917203777326561,9,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8181818181818182
98,98,11.0,-98.91168824543144,46.0,s2,45,22.5,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.18181818181818182
99,99,13.0,-110.2253967444162,45.0,s1,3,0.2727272727272727,-100.56854249492382,-9.142594772265802,11,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.8461538461538461
99,99,13.0,-110.2253967444162,45.0,s2,42,21.0,-9.65685424949238,-4.82842712474619,2,SOFAI w/ no Myopic S1,14.37,-233.65727265770315,3.56,0.0,200,0.8,0.3,0,1,0.5,0.15384615384615385
0,0,186.0,-5540.724963468528,311.0,s1,10,0.05847953216374269,-5480.724963468528,-32.051023178178525,171,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.9193548387096774
0,0,186.0,-5540.724963468528,311.0,s2,301,20.066666666666666,-60.0,-4.0,15,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.08064516129032258
1,1,7.0,-227.94112549695427,115.0,s1,0,0.0,-5.656854249492381,-5.656854249492381,1,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.14285714285714285
1,1,7.0,-227.94112549695427,115.0,s2,115,19.166666666666668,-222.2842712474619,-37.04737854124365,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.8571428571428571
2,2,9.0,-190.91168824543144,155.0,s1,0,0.0,-5.656854249492381,-5.656854249492381,1,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.1111111111111111
2,2,9.0,-190.91168824543144,155.0,s2,155,19.375,-185.25483399593907,-23.156854249492383,8,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.8888888888888888
3,3,11.0,-202.22539674441617,148.0,s1,2,0.6666666666666666,-16.970562748477143,-5.656854249492381,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.2727272727272727
3,3,11.0,-202.22539674441617,148.0,s2,146,18.25,-185.25483399593907,-23.156854249492383,8,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7272727272727273
4,4,10.0,-377.9411254969543,132.0,s1,2,0.6666666666666666,-16.970562748477143,-5.656854249492381,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3
4,4,10.0,-377.9411254969543,132.0,s2,130,18.571428571428573,-360.9705627484771,-51.567223249782444,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7
5,5,7.0,-229.59797974644664,58.0,s1,1,0.25,-122.62741699796953,-30.656854249492383,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5714285714285714
5,5,7.0,-229.59797974644664,58.0,s2,57,19.0,-106.97056274847715,-35.65685424949238,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.42857142857142855
6,6,9.0,-237.59797974644667,97.0,s1,2,0.5,-122.62741699796953,-30.656854249492383,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4444444444444444
6,6,9.0,-237.59797974644667,97.0,s2,95,19.0,-114.97056274847715,-22.99411254969543,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5555555555555556
7,7,8.0,-235.25483399593907,45.0,s1,3,0.5,-183.94112549695427,-30.65685424949238,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.75
7,7,8.0,-235.25483399593907,45.0,s2,42,21.0,-51.31370849898477,-25.656854249492383,2,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.25
8,8,7.0,-229.59797974644664,43.0,s1,1,0.2,-178.2842712474619,-35.65685424949238,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7142857142857143
8,8,7.0,-229.59797974644664,43.0,s2,42,21.0,-51.31370849898477,-25.656854249492383,2,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.2857142857142857
9,9,11.0,-202.22539674441617,84.0,s1,4,0.5714285714285714,-189.59797974644664,-27.085425678063807,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6363636363636364
9,9,11.0,-202.22539674441617,84.0,s2,80,20.0,-12.627416997969522,-3.1568542494923806,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.36363636363636365
10,10,38.0,-349.303607231218,88.0,s1,12,0.35294117647058826,-242.33304448274095,-7.127442484786498,34,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.8947368421052632
10,10,38.0,-349.303607231218,88.0,s2,76,19.0,-106.97056274847715,-26.742640687119287,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.10526315789473684
11,11,9.0,-239.25483399593907,57.0,s1,3,0.5,-183.94112549695427,-30.65685424949238,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
11,11,9.0,-239.25483399593907,57.0,s2,54,18.0,-55.31370849898477,-18.437902832994922,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
12,12,11.0,-202.22539674441617,80.0,s1,3,0.42857142857142855,-139.59797974644664,-19.942568535206664,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6363636363636364
12,12,11.0,-202.22539674441617,80.0,s2,77,19.25,-62.62741699796953,-15.656854249492383,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.36363636363636365
13,13,11.0,-152.22539674441617,94.0,s1,2,0.3333333333333333,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5454545454545454
13,13,11.0,-152.22539674441617,94.0,s2,92,18.4,-18.284271247461902,-3.6568542494923806,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.45454545454545453
14,14,9.0,-140.91168824543144,62.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
14,14,9.0,-140.91168824543144,62.0,s2,59,19.666666666666668,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
15,15,12.0,-157.88225099390854,70.0,s1,5,0.5555555555555556,-150.91168824543144,-16.767965360603494,9,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.75
15,15,12.0,-157.88225099390854,70.0,s2,65,21.666666666666668,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.25
16,16,10.0,-144.91168824543144,88.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6
16,16,10.0,-144.91168824543144,88.0,s2,85,21.25,-10.970562748477143,-2.7426406871192857,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4
17,17,9.0,-140.91168824543144,54.0,s1,1,0.16666666666666666,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
17,17,9.0,-140.91168824543144,54.0,s2,53,17.666666666666668,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
18,18,11.0,-202.22539674441617,56.0,s1,3,0.375,-195.25483399593907,-24.406854249492383,8,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7272727272727273
18,18,11.0,-202.22539674441617,56.0,s2,53,17.666666666666668,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.2727272727272727
19,19,9.0,-140.91168824543144,59.0,s1,2,0.3333333333333333,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
19,19,9.0,-140.91168824543144,59.0,s2,57,19.0,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
20,20,12.0,-157.88225099390854,122.0,s1,1,0.16666666666666666,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5
20,20,12.0,-157.88225099390854,122.0,s2,121,20.166666666666668,-23.94112549695428,-3.9901875828257136,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5
21,21,9.0,-140.91168824543144,61.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
21,21,9.0,-140.91168824543144,61.0,s2,58,19.333333333333332,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
22,22,15.0,-315.88225099390854,174.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4
22,22,15.0,-315.88225099390854,174.0,s2,171,19.0,-181.94112549695427,-20.215680610772697,9,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6
23,23,9.0,-140.91168824543144,58.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
23,23,9.0,-140.91168824543144,58.0,s2,55,18.333333333333332,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
24,24,9.0,-140.91168824543144,57.0,s1,1,0.16666666666666666,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
24,24,9.0,-140.91168824543144,57.0,s2,56,18.666666666666668,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
25,25,9.0,-140.91168824543144,57.0,s1,2,0.3333333333333333,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
25,25,9.0,-140.91168824543144,57.0,s2,55,18.333333333333332,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
26,26,11.0,-246.5685424949238,76.0,s1,3,0.42857142857142855,-189.59797974644664,-27.085425678063807,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6363636363636364
26,26,11.0,-246.5685424949238,76.0,s2,73,18.25,-56.97056274847715,-14.242640687119287,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.36363636363636365
27,27,12.0,-206.22539674441617,76.0,s1,2,0.25,-195.25483399593907,-24.406854249492383,8,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
27,27,12.0,-206.22539674441617,76.0,s2,74,18.5,-10.970562748477143,-2.7426406871192857,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
28,28,11.0,-150.5685424949238,89.0,s1,5,0.7142857142857143,-139.59797974644664,-19.942568535206664,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6363636363636364
28,28,11.0,-150.5685424949238,89.0,s2,84,21.0,-10.970562748477139,-2.7426406871192848,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.36363636363636365
29,29,8.0,-183.5979797464467,73.0,s1,4,0.8,-178.2842712474619,-35.65685424949238,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.625
29,29,8.0,-183.5979797464467,73.0,s2,69,23.0,-5.313708498984761,-1.7712361663282536,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.375
30,30,10.0,-194.91168824543144,86.0,s1,2,0.3333333333333333,-183.94112549695427,-30.65685424949238,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6
30,30,10.0,-194.91168824543144,86.0,s2,84,21.0,-10.970562748477143,-2.7426406871192857,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4
31,31,9.0,-140.91168824543144,58.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
31,31,9.0,-140.91168824543144,58.0,s2,55,18.333333333333332,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
32,32,11.0,-150.5685424949238,113.0,s1,4,0.6666666666666666,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5454545454545454
32,32,11.0,-150.5685424949238,113.0,s2,109,21.8,-16.627416997969522,-3.3254833995939044,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.45454545454545453
33,33,13.0,-163.5391052434009,113.0,s1,6,0.6666666666666666,-150.91168824543144,-16.767965360603494,9,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6923076923076923
33,33,13.0,-163.5391052434009,113.0,s2,107,26.75,-12.627416997969522,-3.1568542494923806,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3076923076923077
34,34,10.0,-146.5685424949238,69.0,s1,3,0.42857142857142855,-139.59797974644664,-19.942568535206664,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7
34,34,10.0,-146.5685424949238,69.0,s2,66,22.0,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3
35,35,13.0,-211.88225099390854,113.0,s1,1,0.14285714285714285,-189.59797974644664,-27.085425678063807,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5384615384615384
35,35,13.0,-211.88225099390854,113.0,s2,112,18.666666666666668,-22.284271247461902,-3.714045207910317,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.46153846153846156
36,36,15.0,-173.19595949289328,222.0,s1,2,0.3333333333333333,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4
36,36,15.0,-173.19595949289328,222.0,s2,220,24.444444444444443,-39.25483399593905,-4.361648221771006,9,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6
37,37,9.0,-140.91168824543144,141.0,s1,4,0.6666666666666666,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
37,37,9.0,-140.91168824543144,141.0,s2,137,45.666666666666664,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
38,38,10.0,-146.5685424949238,71.0,s1,4,0.5714285714285714,-139.59797974644664,-19.942568535206664,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7
38,38,10.0,-146.5685424949238,71.0,s2,67,22.333333333333332,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3
39,39,11.0,-148.91168824543144,109.0,s1,3,0.5,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5454545454545454
39,39,11.0,-148.91168824543144,109.0,s2,106,21.2,-14.970562748477143,-2.9941125496954286,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.45454545454545453
40,40,9.0,-140.91168824543144,70.0,s1,2,0.3333333333333333,-133.94112549695427,-22.323520916159044,6,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6666666666666666
40,40,9.0,-140.91168824543144,70.0,s2,68,22.666666666666668,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.3333333333333333
41,41,12.0,-490.91168824543144,158.0,s1,4,0.5714285714285714,-239.59797974644664,-34.228282820920946,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5833333333333334
41,41,12.0,-490.91168824543144,158.0,s2,154,30.8,-251.31370849898474,-50.26274169979695,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4166666666666667
42,42,9.0,-139.25483399593904,90.0,s1,2,0.4,-128.2842712474619,-25.65685424949238,5,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.5555555555555556
42,42,9.0,-139.25483399593904,90.0,s2,88,22.0,-10.970562748477139,-2.7426406871192848,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.4444444444444444
43,43,11.0,-200.5685424949238,88.0,s1,3,0.42857142857142855,-137.94112549695427,-19.705875070993468,7,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.6363636363636364
43,43,11.0,-200.5685424949238,88.0,s2,85,21.25,-62.62741699796953,-15.656854249492383,4,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.36363636363636365
44,44,11.0,-202.22539674441617,81.0,s1,2,0.25,-195.25483399593907,-24.406854249492383,8,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.7272727272727273
44,44,11.0,-202.22539674441617,81.0,s2,79,26.333333333333332,-6.970562748477142,-2.323520916159047,3,SOFAI w/ Myopic S1,12.9,-238.57451362687087,3.62,0.0,200,0.8,0.6,0,1,0.5,0.2727272727272727
