,t3,t4,jsdiv,type
0,0.6,200,0.9482288494111578,S1
0,0.6,200,0.22310578933660236,01
0,0.6,200,0.7139100422792559,10
0,0.6,200,0.6084983492268539,02
0,0.6,200,0.5915669013672007,S1
0,0.6,200,0.164450492125331,01
0,0.6,200,0.5027035284790027,10
0,0.6,200,0.14835064320642571,02
0,0.6,200,0.859147278521612,S1
0,0.6,200,0.07047505678549325,01
0,0.6,200,0.6855826451549887,10
0,0.6,200,0.1786868884087834,02
0,0.6,200,0.8365746491353974,S1
0,0.6,200,0.019790375016094618,01
0,0.6,200,0.8423276490792065,10
0,0.6,200,0.03646114646475318,02
0,0.6,200,0.9405866100565363,S1
0,0.6,200,0.013326479686809806,01
0,0.6,200,0.5870803467157051,10
0,0.6,200,0.6054974316783759,02
0,0.6,200,0.9698611313498178,S1
0,0.6,200,0.009985664405228979,01
0,0.6,200,0.06645328143685639,10
0,0.6,200,0.0349705789259237,02
0,0.6,200,0.9705180711237942,S1
0,0.6,200,0.43107387199203473,01
0,0.6,200,0.5329188887076886,10
0,0.6,200,0.4315393053644968,02
0,0.6,200,0.867330737324097,S1
0,0.6,200,0.06753527888472392,01
0,0.6,200,0.19750389562908915,10
0,0.6,200,0.6827425951976902,02
0,0.6,200,0.8542303073558675,S1
0,0.6,200,0.7408545124804313,01
0,0.6,200,0.8344610844346083,10
0,0.6,200,0.48500813255225855,02
0,0.6,200,0.9917874076557629,S1
0,0.6,200,0.17943080608702178,01
0,0.6,200,0.8928756898257584,10
0,0.6,200,0.13764465283750563,02
