,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
20,20,17.0,-61.31370849898477,15,s1,15,0.8823529411764706,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
20,20,17.0,-61.31370849898477,15,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
21,21,15.0,-53.31370849898476,16,s1,16,1.0666666666666667,-53.31370849898476,-3.5542472332656505,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
21,21,15.0,-53.31370849898476,16,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
22,22,17.0,-61.31370849898477,24,s1,24,1.411764705882353,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
22,22,17.0,-61.31370849898477,24,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
23,23,14.0,-49.31370849898476,14,s1,14,1.0,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
23,23,14.0,-49.31370849898476,14,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
24,24,17.0,-111.31370849898477,17,s1,17,1.0,-111.31370849898477,-6.547865205822633,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
24,24,17.0,-111.31370849898477,17,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
25,25,14.0,-49.31370849898476,16,s1,16,1.1428571428571428,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
25,25,14.0,-49.31370849898476,16,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
26,26,17.0,-61.31370849898477,20,s1,20,1.1764705882352942,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
26,26,17.0,-61.31370849898477,20,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
27,27,15.0,-53.31370849898476,21,s1,21,1.4,-53.31370849898476,-3.5542472332656505,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
27,27,15.0,-53.31370849898476,21,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
28,28,18.0,-65.31370849898477,18,s1,18,1.0,-65.31370849898477,-3.628539361054709,18,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
28,28,18.0,-65.31370849898477,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
29,29,19.0,-69.31370849898477,19,s1,19,1.0,-69.31370849898477,-3.6480899209991984,19,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
29,29,19.0,-69.31370849898477,19,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
30,30,20.0,-173.31370849898477,18,s1,18,0.9,-173.31370849898477,-8.665685424949238,20,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
30,30,20.0,-173.31370849898477,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
31,31,22.0,-81.31370849898477,58,s1,58,2.6363636363636362,-81.31370849898477,-3.696077659044762,22,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
31,31,22.0,-81.31370849898477,58,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
32,32,14.0,-99.31370849898477,23,s1,23,1.6428571428571428,-99.31370849898477,-7.093836321356055,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
32,32,14.0,-99.31370849898477,23,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
33,33,23.0,-98.5685424949238,27,s1,27,1.173913043478261,-98.5685424949238,-4.285588804127122,23,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
33,33,23.0,-98.5685424949238,27,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
34,34,32.0,-515.254833995939,13,s1,13,0.40625,-515.254833995939,-16.101713562373092,32,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
34,34,32.0,-515.254833995939,13,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
35,35,33.0,-126.97056274847714,39,s1,39,1.1818181818181819,-126.97056274847714,-3.847592810559913,33,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
35,35,33.0,-126.97056274847714,39,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
36,36,14.0,-49.31370849898476,19,s1,19,1.3571428571428572,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
36,36,14.0,-49.31370849898476,19,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
37,37,14.0,-49.31370849898476,13,s1,13,0.9285714285714286,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
37,37,14.0,-49.31370849898476,13,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
38,38,16.0,-57.31370849898476,18,s1,18,1.125,-57.31370849898476,-3.5821067811865475,16,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
38,38,16.0,-57.31370849898476,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
39,39,14.0,-49.31370849898476,17,s1,17,1.2142857142857142,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
39,39,14.0,-49.31370849898476,17,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
40,40,15.0,-53.31370849898476,24,s1,24,1.6,-53.31370849898476,-3.5542472332656505,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
40,40,15.0,-53.31370849898476,24,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
41,41,14.0,-49.31370849898476,19,s1,19,1.3571428571428572,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
41,41,14.0,-49.31370849898476,19,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
42,42,22.0,-86.2842712474619,30,s1,30,1.3636363636363635,-86.2842712474619,-3.9220123294300864,22,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
42,42,22.0,-86.2842712474619,30,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
43,43,64.0,-252.62741699796953,44,s1,44,0.6875,-252.62741699796953,-3.947303390593274,64,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
43,43,64.0,-252.62741699796953,44,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
44,44,19.0,-69.31370849898477,19,s1,19,1.0,-69.31370849898477,-3.6480899209991984,19,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
44,44,19.0,-69.31370849898477,19,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
45,45,14.0,-49.31370849898476,15,s1,15,1.0714285714285714,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
45,45,14.0,-49.31370849898476,15,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
46,46,17.0,-61.31370849898477,18,s1,18,1.0588235294117647,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
46,46,17.0,-61.31370849898477,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
47,47,14.0,-49.31370849898476,18,s1,18,1.2857142857142858,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
47,47,14.0,-49.31370849898476,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
48,48,30.0,-116.62741699796952,52,s1,52,1.7333333333333334,-116.62741699796952,-3.887580566598984,30,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
48,48,30.0,-116.62741699796952,52,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
49,49,18.0,-65.31370849898477,22,s1,22,1.2222222222222223,-65.31370849898477,-3.628539361054709,18,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
49,49,18.0,-65.31370849898477,22,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
50,50,13.0,-45.31370849898476,26,s1,26,2.0,-45.31370849898476,-3.4856698845372893,13,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
50,50,13.0,-45.31370849898476,26,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
51,51,19.0,-69.31370849898477,83,s1,83,4.368421052631579,-69.31370849898477,-3.6480899209991984,19,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
51,51,19.0,-69.31370849898477,83,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
52,52,14.0,-49.31370849898476,23,s1,23,1.6428571428571428,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
52,52,14.0,-49.31370849898476,23,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
53,53,18.0,-65.31370849898477,23,s1,23,1.2777777777777777,-65.31370849898477,-3.628539361054709,18,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
53,53,18.0,-65.31370849898477,23,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
54,54,17.0,-61.31370849898477,25,s1,25,1.4705882352941178,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
54,54,17.0,-61.31370849898477,25,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
55,55,17.0,-58.0,28,s1,28,1.6470588235294117,-58.0,-3.411764705882353,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
55,55,17.0,-58.0,28,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
56,56,15.0,-53.31370849898476,36,s1,36,2.4,-53.31370849898476,-3.5542472332656505,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
56,56,15.0,-53.31370849898476,36,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
57,57,17.0,-61.31370849898477,35,s1,35,2.0588235294117645,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
57,57,17.0,-61.31370849898477,35,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
58,58,17.0,-58.0,23,s1,23,1.3529411764705883,-58.0,-3.411764705882353,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
58,58,17.0,-58.0,23,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
59,59,14.0,-49.31370849898476,23,s1,23,1.6428571428571428,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
59,59,14.0,-49.31370849898476,23,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
60,60,17.0,-61.31370849898477,28,s1,28,1.6470588235294117,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
60,60,17.0,-61.31370849898477,28,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
61,61,14.0,-49.31370849898476,25,s1,25,1.7857142857142858,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
61,61,14.0,-49.31370849898476,25,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
62,62,14.0,-49.31370849898476,35,s1,35,2.5,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
62,62,14.0,-49.31370849898476,35,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
63,63,17.0,-61.31370849898477,29,s1,29,1.7058823529411764,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
63,63,17.0,-61.31370849898477,29,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
64,64,14.0,-49.31370849898476,18,s1,18,1.2857142857142858,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
64,64,14.0,-49.31370849898476,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
65,65,15.0,-103.31370849898477,18,s1,18,1.2,-103.31370849898477,-6.887580566598984,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
65,65,15.0,-103.31370849898477,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
66,66,17.0,-61.31370849898477,18,s1,18,1.0588235294117647,-61.31370849898477,-3.606688735234398,17,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
66,66,17.0,-61.31370849898477,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
67,67,15.0,-53.31370849898476,23,s1,23,1.5333333333333334,-53.31370849898476,-3.5542472332656505,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
67,67,15.0,-53.31370849898476,23,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
68,68,14.0,-49.31370849898476,18,s1,18,1.2857142857142858,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
68,68,14.0,-49.31370849898476,18,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
69,69,14.0,-49.31370849898476,16,s1,16,1.1428571428571428,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
69,69,14.0,-49.31370849898476,16,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
70,70,16.0,-57.31370849898476,19,s1,19,1.1875,-57.31370849898476,-3.5821067811865475,16,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
70,70,16.0,-57.31370849898476,19,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
71,71,15.0,-53.31370849898476,21,s1,21,1.4,-53.31370849898476,-3.5542472332656505,15,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
71,71,15.0,-53.31370849898476,21,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
72,72,27.0,-104.62741699796952,41,s1,41,1.5185185185185186,-104.62741699796952,-3.8750895184433154,27,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
72,72,27.0,-104.62741699796952,41,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
73,73,14.0,-99.31370849898477,17,s1,17,1.2142857142857142,-99.31370849898477,-7.093836321356055,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
73,73,14.0,-99.31370849898477,17,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
74,74,29.0,-114.2842712474619,46,s1,46,1.5862068965517242,-114.2842712474619,-3.9408369395676517,29,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
74,74,29.0,-114.2842712474619,46,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
75,75,14.0,-49.31370849898476,17,s1,17,1.2142857142857142,-49.31370849898476,-3.5224077499274826,14,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
75,75,14.0,-49.31370849898476,17,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
76,76,16.0,-57.31370849898476,26,s1,26,1.625,-57.31370849898476,-3.5821067811865475,16,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
76,76,16.0,-57.31370849898476,26,s2,0,,0.0,,0,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,0.0
77,77,13.0,-43.65685424949238,44,s1,44,3.3846153846153846,-43.65685424949238,-3.35821955765326,13,s1,16.987,-71.43905568014122,0.182,1.0,200,0.8,0.0,0,1,0.5,1.0
