,t3,t4,jsdiv,type
0,0.1,200,0.08839749567639127,SOFAI w/ S1 ra=0.0
0,0.1,200,0.1316619531089793,SOFAI w/ S1 ra=0.25
0,0.1,200,0.11546383191205523,SOFAI w/ S1 ra=0.5
0,0.1,200,0.12324722680725303,SOFAI w/ S1 ra=0.75
0,0.1,200,0.13218068702910846,SOFAI w/ S1 ra=1.0
0,0.3,200,0.10365380395880286,SOFAI w/ S1 ra=0.0
0,0.3,200,0.07627573066881863,SOFAI w/ S1 ra=0.25
0,0.3,200,0.13338745435550775,SOFAI w/ S1 ra=0.5
0,0.3,200,0.12837827007608243,SOFAI w/ S1 ra=0.75
0,0.3,200,0.10557825194261306,SOFAI w/ S1 ra=1.0
0,0.6,200,0.11539208857301743,SOFAI w/ S1 ra=0.0
0,0.6,200,0.1448076933738026,SOFAI w/ S1 ra=0.25
0,0.6,200,0.12422847556271466,SOFAI w/ S1 ra=0.5
0,0.6,200,0.09783704784352698,SOFAI w/ S1 ra=0.75
0,0.6,200,0.10166532836990169,SOFAI w/ S1 ra=1.0
0,0.9,200,0.10331048339700753,SOFAI w/ S1 ra=0.0
0,0.9,200,0.09295271623092563,SOFAI w/ S1 ra=0.25
0,0.9,200,0.1182628484952437,SOFAI w/ S1 ra=0.5
0,0.9,200,0.17431180209109814,SOFAI w/ S1 ra=0.75
0,0.9,200,0.11124653005106902,SOFAI w/ S1 ra=1.0
0,0.1,200,0.10329364760338672,SOFAI w/ S1 ra=0.0
0,0.1,200,0.08932551502693192,SOFAI w/ S1 ra=0.25
0,0.1,200,0.1573287809236802,SOFAI w/ S1 ra=0.5
0,0.1,200,0.1110563574307292,SOFAI w/ S1 ra=0.75
0,0.1,200,0.21252722630506388,SOFAI w/ S1 ra=1.0
0,0.3,200,0.09277525641752304,SOFAI w/ S1 ra=0.0
0,0.3,200,0.10771708949238701,SOFAI w/ S1 ra=0.25
0,0.3,200,0.07631306584857728,SOFAI w/ S1 ra=0.5
0,0.3,200,0.08324797921604637,SOFAI w/ S1 ra=0.75
0,0.3,200,0.09926890107423018,SOFAI w/ S1 ra=1.0
0,0.6,200,0.08601400519097235,SOFAI w/ S1 ra=0.0
0,0.6,200,0.15535217494641065,SOFAI w/ S1 ra=0.25
0,0.6,200,0.10108334381581047,SOFAI w/ S1 ra=0.5
0,0.6,200,0.0954286001258247,SOFAI w/ S1 ra=0.75
0,0.6,200,0.11259167332907026,SOFAI w/ S1 ra=1.0
0,0.9,200,0.08864877657434145,SOFAI w/ S1 ra=0.0
0,0.9,200,0.12840049525201153,SOFAI w/ S1 ra=0.25
0,0.9,200,0.1077600177708505,SOFAI w/ S1 ra=0.5
0,0.9,200,0.09808873363885867,SOFAI w/ S1 ra=0.75
0,0.9,200,0.09417689805977525,SOFAI w/ S1 ra=1.0
0,0.1,200,0.21287653509353294,SOFAI w/ S1 ra=0.0
0,0.1,200,0.21151892078292558,SOFAI w/ S1 ra=0.25
0,0.1,200,0.10072633598306123,SOFAI w/ S1 ra=0.5
0,0.1,200,0.202194977470103,SOFAI w/ S1 ra=0.75
0,0.1,200,0.1913451298324348,SOFAI w/ S1 ra=1.0
0,0.3,200,0.1608242024881467,SOFAI w/ S1 ra=0.0
0,0.3,200,0.16522862888969964,SOFAI w/ S1 ra=0.25
0,0.3,200,0.1898774766233372,SOFAI w/ S1 ra=0.5
0,0.3,200,0.274261986013394,SOFAI w/ S1 ra=0.75
0,0.3,200,0.20537874155466485,SOFAI w/ S1 ra=1.0
0,0.6,200,0.14852074787300668,SOFAI w/ S1 ra=0.0
0,0.6,200,0.12626579028119034,SOFAI w/ S1 ra=0.25
0,0.6,200,0.14933845227061374,SOFAI w/ S1 ra=0.5
0,0.6,200,0.17652285228395503,SOFAI w/ S1 ra=0.75
0,0.6,200,0.09463362571586885,SOFAI w/ S1 ra=1.0
0,0.9,200,0.20406929694852172,SOFAI w/ S1 ra=0.0
0,0.9,200,0.2717699595166147,SOFAI w/ S1 ra=0.25
0,0.9,200,0.23408032030621978,SOFAI w/ S1 ra=0.5
0,0.9,200,0.30131722791312504,SOFAI w/ S1 ra=0.75
0,0.9,200,0.17590009579973237,SOFAI w/ S1 ra=1.0
0,0.1,200,0.08018090354001912,SOFAI w/ S1 ra=0.0
0,0.1,200,0.05248507610097735,SOFAI w/ S1 ra=0.25
0,0.1,200,0.04029300663473133,SOFAI w/ S1 ra=0.5
0,0.1,200,0.1130759431562103,SOFAI w/ S1 ra=0.75
0,0.1,200,0.06516898385576309,SOFAI w/ S1 ra=1.0
0,0.3,200,0.05574509923277662,SOFAI w/ S1 ra=0.0
0,0.3,200,0.027291900064764653,SOFAI w/ S1 ra=0.25
0,0.3,200,0.06242945228232789,SOFAI w/ S1 ra=0.5
