,t3,t4,jsdiv,type
0,0.6,200,0.8745687532490258,S1
0,0.6,200,0.02279839649354045,01
0,0.6,200,0.6998187423868862,10
0,0.6,200,0.23485716171859616,02
0,0.6,200,0.8078917630130875,S1
0,0.6,200,0.019396218667736206,01
0,0.6,200,0.6611652244949133,10
0,0.6,200,0.24940580992624256,02
0,0.6,200,0.9568188021293085,S1
0,0.6,200,0.07592926187246359,01
0,0.6,200,0.6887334037566613,10
0,0.6,200,0.27834699781048927,02
0,0.6,200,0.9116627176751706,S1
0,0.6,200,0.11277589454884543,01
0,0.6,200,0.7293476759295634,10
0,0.6,200,0.25624358484114396,02
0,0.6,200,0.8834404964725113,S1
0,0.6,200,0.056962045653420654,01
0,0.6,200,0.636966187131611,10
0,0.6,200,0.2815341761813288,02
0,0.6,200,0.8358865491814211,S1
0,0.6,200,0.023991486362070512,01
0,0.6,200,0.6987143541541005,10
0,0.6,200,0.25462219384509777,02
0,0.6,200,0.8800776501358938,S1
0,0.6,200,0.09781562058462685,01
0,0.6,200,0.6916924539943483,10
0,0.6,200,0.20189687850315216,02
0,0.6,200,0.7844484236055882,S1
0,0.6,200,0.017203012189011394,01
0,0.6,200,0.6937587288916431,10
0,0.6,200,0.2360378087546273,02
0,0.6,200,0.7552472132764997,S1
0,0.6,200,0.0904421385319116,01
0,0.6,200,0.7141504403120905,10
0,0.6,200,0.24999442055099289,02
0,0.6,200,0.8327712889407897,S1
0,0.6,200,0.027597343844550322,01
0,0.6,200,0.7154028856330413,10
0,0.6,200,0.24811499144589924,02
