,t3,t4,jsdiv,type
0,0.1,200,0.8718323975665612,S1 no Myopic
0,0.1,200,0.2163841941405195,SOFAI w/ Myopic S1
0,0.1,200,0.5905549715490285,SOFAI w/ no Myopic S1
0,0.3,200,0.8718323975665612,S1 no Myopic
0,0.3,200,0.4127982283724419,SOFAI w/ Myopic S1
0,0.3,200,0.43644213279821503,SOFAI w/ no Myopic S1
0,0.6,200,0.8718323975665612,S1 no Myopic
0,0.6,200,0.36605972164953954,SOFAI w/ Myopic S1
0,0.6,200,0.40513046700567223,SOFAI w/ no Myopic S1
0,0.9,200,0.8718323975665612,S1 no Myopic
0,0.9,200,0.5148166528696464,SOFAI w/ Myopic S1
0,0.9,200,0.6955478949954961,SOFAI w/ no Myopic S1
0,0.1,200,0.990027402481042,S1 no Myopic
0,0.1,200,0.6308613973158407,SOFAI w/ Myopic S1
0,0.1,200,0.11347017343342497,SOFAI w/ no Myopic S1
0,0.3,200,0.990027402481042,S1 no Myopic
0,0.3,200,0.16718237598509916,SOFAI w/ Myopic S1
0,0.3,200,0.9601759783430677,SOFAI w/ no Myopic S1
0,0.6,200,0.990027402481042,S1 no Myopic
0,0.6,200,0.057594872295574834,SOFAI w/ Myopic S1
0,0.6,200,0.052333785406604716,SOFAI w/ no Myopic S1
0,0.9,200,0.990027402481042,S1 no Myopic
0,0.9,200,0.25831320172229094,SOFAI w/ Myopic S1
0,0.9,200,0.10951246208799612,SOFAI w/ no Myopic S1
0,0.1,200,0.9033944001254788,S1 no Myopic
0,0.1,200,0.5885015729264816,SOFAI w/ Myopic S1
0,0.1,200,0.5477448106343858,SOFAI w/ no Myopic S1
0,0.3,200,0.9033944001254788,S1 no Myopic
0,0.3,200,0.6255801644277439,SOFAI w/ Myopic S1
0,0.3,200,0.3270558616271435,SOFAI w/ no Myopic S1
0,0.6,200,0.9033944001254788,S1 no Myopic
0,0.6,200,0.7670700188321944,SOFAI w/ Myopic S1
0,0.6,200,0.3138456734846374,SOFAI w/ no Myopic S1
0,0.9,200,0.9033944001254788,S1 no Myopic
0,0.9,200,0.6239012262183301,SOFAI w/ Myopic S1
0,0.9,200,0.7483069417927707,SOFAI w/ no Myopic S1
0,0.1,200,0.7978530188986734,S1 no Myopic
0,0.1,200,0.10796335652374271,SOFAI w/ Myopic S1
0,0.1,200,0.1942443969009988,SOFAI w/ no Myopic S1
0,0.3,200,0.7978530188986734,S1 no Myopic
0,0.3,200,0.14801548204563453,SOFAI w/ Myopic S1
0,0.3,200,0.2706977440684012,SOFAI w/ no Myopic S1
0,0.6,200,0.7978530188986734,S1 no Myopic
0,0.6,200,0.09001208165985394,SOFAI w/ Myopic S1
0,0.6,200,0.3256727432348925,SOFAI w/ no Myopic S1
0,0.9,200,0.7978530188986734,S1 no Myopic
0,0.9,200,0.05403112335409144,SOFAI w/ Myopic S1
