,t3,t4,jsdiv,type
0,0.6,0,0.9549458717171031,S1 no Myopic
0,0.6,0,0.7779013788230127,S1 Myopic
0,0.6,0,0.04928798075684112,SOFAI w/ Myopic S1
0,0.6,0,0.030643754878624502,SOFAI w/ no Myopic S1
0,0.6,0,0.8732357185410682,S1 no Myopic
0,0.6,0,0.7088632540779465,S1 Myopic
0,0.6,0,0.033755230637897427,SOFAI w/ Myopic S1
0,0.6,0,0.02666881126124198,SOFAI w/ no Myopic S1
0,0.6,0,0.9263926835059237,S1 no Myopic
0,0.6,0,0.8866960984526078,S1 Myopic
0,0.6,0,0.03663140922105777,SOFAI w/ Myopic S1
0,0.6,0,0.03309287553642824,SOFAI w/ no Myopic S1
0,0.6,0,0.8858012975770246,S1 no Myopic
0,0.6,0,0.952255551931966,S1 Myopic
0,0.6,0,0.03779067671699273,SOFAI w/ Myopic S1
0,0.6,0,0.034203130241667656,SOFAI w/ no Myopic S1
0,0.6,0,0.8673965163464579,S1 no Myopic
0,0.6,0,0.8665368410165828,S1 Myopic
0,0.6,0,0.03603173461446401,SOFAI w/ Myopic S1
0,0.6,0,0.025448476742551997,SOFAI w/ no Myopic S1
0,0.6,0,0.8763102558397268,S1 no Myopic
0,0.6,0,0.8872476041128874,S1 Myopic
0,0.6,0,0.03533332554678496,SOFAI w/ Myopic S1
0,0.6,0,0.023489234489955893,SOFAI w/ no Myopic S1
0,0.6,0,0.8748345405242758,S1 no Myopic
0,0.6,0,0.9137967431930814,S1 Myopic
0,0.6,0,0.1404330276306726,SOFAI w/ Myopic S1
0,0.6,0,0.07220611386159681,SOFAI w/ no Myopic S1
0,0.6,0,0.8673461882916942,S1 no Myopic
0,0.6,0,0.8662946574272329,S1 Myopic
0,0.6,0,0.034220713697302695,SOFAI w/ Myopic S1
0,0.6,0,0.027503206931323073,SOFAI w/ no Myopic S1
0,0.6,0,0.8421508466964313,S1 no Myopic
0,0.6,0,0.8795650701264879,S1 Myopic
0,0.6,0,0.03522986018338929,SOFAI w/ Myopic S1
0,0.6,0,0.04870157990626426,SOFAI w/ no Myopic S1
0,0.6,0,0.8234427029339175,S1 no Myopic
0,0.6,0,0.8857865575115331,S1 Myopic
0,0.6,0,0.12650711679093316,SOFAI w/ Myopic S1
0,0.6,0,0.31195609800940904,SOFAI w/ no Myopic S1
