,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
836,836,201.0,-2304.4204896855326,112,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
837,837,118.0,-752.6274169979695,82,s1,82,0.6949152542372882,-752.6274169979695,-6.3781984491353345,118,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
837,837,118.0,-752.6274169979695,82,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
838,838,46.0,-613.9411254969543,23,s1,23,0.5,-613.9411254969543,-13.346546206455528,46,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
838,838,46.0,-613.9411254969543,23,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
839,839,77.0,-1838.048773235279,36,s1,36,0.4675324675324675,-1838.048773235279,-23.870763288769858,77,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
839,839,77.0,-1838.048773235279,36,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
840,840,151.0,-4737.116882454315,73,s1,73,0.48344370860927155,-4737.116882454315,-31.371634983141156,151,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
840,840,151.0,-4737.116882454315,73,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
841,841,201.0,-2385.6568542494924,88,s1,88,0.43781094527363185,-2385.6568542494924,-11.86893957338056,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
841,841,201.0,-2385.6568542494924,88,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
842,842,201.0,-5737.529003975634,96,s1,96,0.47761194029850745,-5737.529003975634,-28.54492041778922,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
842,842,201.0,-5737.529003975634,96,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
843,843,201.0,-1681.7645019878173,78,s1,78,0.3880597014925373,-1681.7645019878173,-8.366987572078694,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
843,843,201.0,-1681.7645019878173,78,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
844,844,151.0,-842.6274169979695,66,s1,66,0.4370860927152318,-842.6274169979695,-5.580314019854103,151,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
844,844,151.0,-842.6274169979695,66,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
845,845,201.0,-914.2253967444162,115,s1,115,0.572139303482587,-914.2253967444162,-4.548385058429932,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
845,845,201.0,-914.2253967444162,115,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
846,846,102.0,-2672.9705627484773,41,s1,41,0.4019607843137255,-2672.9705627484773,-26.20559375243605,102,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
846,846,102.0,-2672.9705627484773,41,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
847,847,94.0,-2222.509667991878,25,s1,25,0.26595744680851063,-2222.509667991878,-23.64371987225402,94,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
847,847,94.0,-2222.509667991878,25,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
848,848,156.0,-1058.6173157302028,87,s1,87,0.5576923076923077,-1058.6173157302028,-6.786008434167966,156,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
848,848,156.0,-1058.6173157302028,87,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
849,849,201.0,-3841.8822509939087,87,s1,87,0.43283582089552236,-3841.8822509939087,-19.113842044745816,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
849,849,201.0,-3841.8822509939087,87,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
850,850,150.0,-7061.764501987817,79,s1,79,0.5266666666666666,-7061.764501987817,-47.07843001325212,150,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
850,850,150.0,-7061.764501987817,79,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
851,851,133.0,-897.4213562373095,67,s1,67,0.5037593984962406,-897.4213562373095,-6.747528994265485,133,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
851,851,133.0,-897.4213562373095,67,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
852,852,141.0,-2175.882250993908,58,s1,58,0.41134751773049644,-2175.882250993908,-15.431789014141193,141,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
852,852,141.0,-2175.882250993908,58,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
853,853,201.0,-13951.362481734264,88,s1,88,0.43781094527363185,-13951.362481734264,-69.40976359071773,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
853,853,201.0,-13951.362481734264,88,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
854,854,201.0,-913.3523804664973,87,s1,87,0.43283582089552236,-913.3523804664973,-4.5440416938631705,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
854,854,201.0,-913.3523804664973,87,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
855,855,170.0,-1262.4507934888325,77,s1,77,0.45294117647058824,-1262.4507934888325,-7.426181138169603,170,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
855,855,170.0,-1262.4507934888325,77,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
856,856,201.0,-4856.499566724111,119,s1,119,0.5920398009950248,-4856.499566724111,-24.16168938668712,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
856,856,201.0,-4856.499566724111,119,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
857,857,117.0,-3714.391918985787,53,s1,53,0.452991452991453,-3714.391918985787,-31.746939478511,117,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
857,857,117.0,-3714.391918985787,53,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
858,858,201.0,-1089.9411254969543,85,s1,85,0.4228855721393035,-1089.9411254969543,-5.422592664163952,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
858,858,201.0,-1089.9411254969543,85,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
859,859,201.0,-868.6173157302029,105,s1,105,0.5223880597014925,-868.6173157302029,-4.321479182737328,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
859,859,201.0,-868.6173157302029,105,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
860,860,78.0,-849.9411254969543,47,s1,47,0.6025641025641025,-849.9411254969543,-10.896681096114799,78,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
860,860,78.0,-849.9411254969543,47,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
861,861,133.0,-2357.6467529817255,60,s1,60,0.45112781954887216,-2357.6467529817255,-17.726667315652072,133,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
861,861,133.0,-2357.6467529817255,60,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
862,862,184.0,-2036.1076477383249,70,s1,70,0.3804347826086957,-2036.1076477383249,-11.065802433360462,184,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
862,862,184.0,-2036.1076477383249,70,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
863,863,201.0,-908.3818177180199,108,s1,108,0.5373134328358209,-908.3818177180199,-4.519312525960298,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
863,863,201.0,-908.3818177180199,108,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
864,864,160.0,-3712.8528137423855,86,s1,86,0.5375,-3712.8528137423855,-23.20533008588991,160,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
864,864,160.0,-3712.8528137423855,86,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
865,865,151.0,-3931.2935059634515,63,s1,63,0.41721854304635764,-3931.2935059634515,-26.035056330883783,151,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
865,865,151.0,-3931.2935059634515,63,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
866,866,44.0,-657.3137084989847,14,s1,14,0.3181818181818182,-657.3137084989847,-14.938947920431472,44,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
866,866,44.0,-657.3137084989847,14,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
867,867,77.0,-1618.5096679918781,26,s1,26,0.33766233766233766,-1618.5096679918781,-21.0196060778166,77,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
867,867,77.0,-1618.5096679918781,26,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
868,868,201.0,-4223.656854249492,104,s1,104,0.5174129353233831,-4223.656854249492,-21.013218180345735,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
868,868,201.0,-4223.656854249492,104,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
869,869,192.0,-4079.5777772109127,87,s1,87,0.453125,-4079.5777772109127,-21.247800922973504,192,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
869,869,192.0,-4079.5777772109127,87,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
870,870,169.0,-2146.8528137423855,82,s1,82,0.48520710059171596,-2146.8528137423855,-12.70327108723305,169,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
870,870,169.0,-2146.8528137423855,82,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
871,871,201.0,-838.79393923934,112,s1,112,0.5572139303482587,-838.79393923934,-4.173104175320099,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
871,871,201.0,-838.79393923934,112,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
872,872,201.0,-3125.539105243401,135,s1,135,0.6716417910447762,-3125.539105243401,-15.549945797230851,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
872,872,201.0,-3125.539105243401,135,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
873,873,201.0,-1272.284271247462,81,s1,81,0.40298507462686567,-1272.284271247462,-6.329772493768467,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
873,873,201.0,-1272.284271247462,81,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
874,874,37.0,-1063.8822509939087,14,s1,14,0.3783783783783784,-1063.8822509939087,-28.75357435118672,37,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
874,874,37.0,-1063.8822509939087,14,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
875,875,34.0,-517.3137084989847,17,s1,17,0.5,-517.3137084989847,-15.215109073499551,34,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
875,875,34.0,-517.3137084989847,17,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
876,876,201.0,-823.8822509939087,82,s1,82,0.4079601990049751,-823.8822509939087,-4.0989166716114855,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
876,876,201.0,-823.8822509939087,82,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
877,877,133.0,-3340.391918985787,78,s1,78,0.5864661654135338,-3340.391918985787,-25.11572871417885,133,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
877,877,133.0,-3340.391918985787,78,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
878,878,28.0,-828.9705627484772,9,s1,9,0.32142857142857145,-828.9705627484772,-29.606091526731326,28,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
878,878,28.0,-828.9705627484772,9,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
879,879,201.0,-891.8132752230963,83,s1,83,0.4129353233830846,-891.8132752230963,-4.436881966284061,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
879,879,201.0,-891.8132752230963,83,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
880,880,201.0,-6842.62741699797,101,s1,101,0.5024875621890548,-6842.62741699797,-34.042922472626714,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
880,880,201.0,-6842.62741699797,101,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
881,881,92.0,-2515.362481734264,37,s1,37,0.40217391304347827,-2515.362481734264,-27.340896540589824,92,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
881,881,92.0,-2515.362481734264,37,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
882,882,128.0,-1211.0193359837563,79,s1,79,0.6171875,-1211.0193359837563,-9.461088562373096,128,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
882,882,128.0,-1211.0193359837563,79,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
883,883,103.0,-1123.3137084989849,83,s1,83,0.8058252427184466,-1123.3137084989849,-10.9059583349416,103,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
883,883,103.0,-1123.3137084989849,83,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
884,884,201.0,-835.4802307403552,98,s1,98,0.48756218905472637,-835.4802307403552,-4.156618063384852,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
884,884,201.0,-835.4802307403552,98,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
885,885,117.0,-1709.3036072312182,58,s1,58,0.49572649572649574,-1709.3036072312182,-14.609432540437762,117,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
885,885,117.0,-1709.3036072312182,58,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
886,886,80.0,-1356.4507934888325,39,s1,39,0.4875,-1356.4507934888325,-16.955634918610407,80,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
886,886,80.0,-1356.4507934888325,39,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
887,887,81.0,-1499.539105243401,41,s1,41,0.5061728395061729,-1499.539105243401,-18.512828459795074,81,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
887,887,81.0,-1499.539105243401,41,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
888,888,201.0,-822.2253967444162,113,s1,113,0.5621890547263682,-822.2253967444162,-4.090673615643862,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
888,888,201.0,-822.2253967444162,113,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
889,889,201.0,-909.6467529817257,80,s1,80,0.39800995024875624,-909.6467529817257,-4.525605736227491,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
889,889,201.0,-909.6467529817257,80,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
890,890,164.0,-2968.6559876977153,81,s1,81,0.49390243902439024,-2968.6559876977153,-18.101560900595825,164,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
890,890,164.0,-2968.6559876977153,81,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
891,891,201.0,-1376.9604614807106,113,s1,113,0.5621890547263682,-1376.9604614807106,-6.8505495596055255,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
891,891,201.0,-1376.9604614807106,113,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
892,892,201.0,-969.1959594928933,129,s1,129,0.6417910447761194,-969.1959594928933,-4.821870445238275,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
892,892,201.0,-969.1959594928933,129,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
893,893,55.0,-509.31370849898474,32,s1,32,0.5818181818181818,-509.31370849898474,-9.260249245436086,55,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
893,893,55.0,-509.31370849898474,32,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
894,894,201.0,-868.6173157302028,103,s1,103,0.5124378109452736,-868.6173157302028,-4.321479182737328,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
894,894,201.0,-868.6173157302028,103,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
895,895,174.0,-4759.529003975634,83,s1,83,0.47701149425287354,-4759.529003975634,-27.353614965377204,174,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
895,895,174.0,-4759.529003975634,83,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
896,896,104.0,-2114.048773235279,39,s1,39,0.375,-2114.048773235279,-20.32739205033922,104,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
896,896,104.0,-2114.048773235279,39,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
897,897,193.0,-1397.941125496954,115,s1,115,0.5958549222797928,-1397.941125496954,-7.243218266823597,193,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
897,897,193.0,-1397.941125496954,115,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
898,898,147.0,-1487.7056274847714,76,s1,76,0.5170068027210885,-1487.7056274847714,-10.120446445474636,147,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
898,898,147.0,-1487.7056274847714,76,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
899,899,13.0,-383.31370849898474,2,s1,2,0.15384615384615385,-383.31370849898474,-29.485669884537288,13,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
899,899,13.0,-383.31370849898474,2,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
900,900,59.0,-1512.9705627484773,24,s1,24,0.4067796610169492,-1512.9705627484773,-25.643568860143684,59,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
900,900,59.0,-1512.9705627484773,24,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
901,901,201.0,-808.9705627484772,112,s1,112,0.5572139303482587,-808.9705627484772,-4.024729167902872,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
901,901,201.0,-808.9705627484772,112,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
902,902,179.0,-6919.2447327281725,82,s1,82,0.4581005586592179,-6919.2447327281725,-38.6549985068613,179,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
902,902,179.0,-6919.2447327281725,82,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
903,903,102.0,-4856.970562748477,57,s1,57,0.5588235294117647,-4856.970562748477,-47.61735845831841,102,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
903,903,102.0,-4856.970562748477,57,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
904,904,201.0,-2032.4507934888325,84,s1,84,0.417910447761194,-2032.4507934888325,-10.111695489994192,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
904,904,201.0,-2032.4507934888325,84,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
905,905,201.0,-1195.9797974644666,116,s1,116,0.5771144278606966,-1195.9797974644666,-5.9501482460918735,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
905,905,201.0,-1195.9797974644666,116,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
906,906,160.0,-6989.597979746447,84,s1,84,0.525,-6989.597979746447,-43.6849873734153,160,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
906,906,160.0,-6989.597979746447,84,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
907,907,189.0,-1617.4213562373097,101,s1,101,0.5343915343915344,-1617.4213562373097,-8.55778495363656,189,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
907,907,189.0,-1617.4213562373097,101,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
908,908,137.0,-4018.852813742386,54,s1,54,0.39416058394160586,-4018.852813742386,-29.334692071112308,137,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
908,908,137.0,-4018.852813742386,54,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
909,909,201.0,-823.8822509939085,121,s1,121,0.6019900497512438,-823.8822509939085,-4.0989166716114855,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
909,909,201.0,-823.8822509939085,121,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
910,910,201.0,-1129.3137084989849,88,s1,88,0.43781094527363185,-1129.3137084989849,-5.618476161686492,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
910,910,201.0,-1129.3137084989849,88,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
911,911,201.0,-2404.8427124746186,82,s1,82,0.4079601990049751,-2404.8427124746186,-11.964391604351336,201,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,1.0
911,911,201.0,-2404.8427124746186,82,s2,0,,0.0,,0,s1_nb,157.78,-2654.757615650404,41.368,1.0,200,0.8,0.0,0,1,0.5,0.0
