,t3,t4,jsdiv,type
0,0.3,200,0.9549458717171031,S1 no Myopic
0,0.3,200,0.7779013788230127,S1 Myopic
0,0.3,200,0.0336276824769402,SOFAI w/ Myopic S1
0,0.3,200,0.14055070224354244,SOFAI w/ no Myopic S1
0,0.3,200,0.8979152409187529,S1 no Myopic
0,0.3,200,0.9707130964582766,S1 Myopic
0,0.3,200,0.0349490690948749,SOFAI w/ Myopic S1
0,0.3,200,0.14286747564654118,SOFAI w/ no Myopic S1
0,0.3,200,0.938673456557165,S1 no Myopic
0,0.3,200,0.9082621063703289,S1 Myopic
0,0.3,200,0.1817879677769822,SOFAI w/ Myopic S1
0,0.3,200,0.2651103817342835,SOFAI w/ no Myopic S1
0,0.3,200,0.9440743074478043,S1 no Myopic
0,0.3,200,0.9183771479709467,S1 Myopic
0,0.3,200,0.03198240916186536,SOFAI w/ Myopic S1
0,0.3,200,0.03848459210937509,SOFAI w/ no Myopic S1
0,0.3,200,0.9467627505760566,S1 no Myopic
0,0.3,200,0.8979921114870797,S1 Myopic
0,0.3,200,0.042347022448075394,SOFAI w/ Myopic S1
0,0.3,200,0.20039226876920124,SOFAI w/ no Myopic S1
0,0.3,200,0.9788750185396081,S1 no Myopic
0,0.3,200,0.966664345060035,S1 Myopic
0,0.3,200,0.043647055939674516,SOFAI w/ Myopic S1
0,0.3,200,0.17057025708253126,SOFAI w/ no Myopic S1
0,0.3,200,0.946867941381428,S1 no Myopic
0,0.3,200,0.7819449631171473,S1 Myopic
0,0.3,200,0.03416921387174981,SOFAI w/ Myopic S1
0,0.3,200,0.06299369167248675,SOFAI w/ no Myopic S1
0,0.3,200,0.8959350536248736,S1 no Myopic
0,0.3,200,0.9208486455713905,S1 Myopic
0,0.3,200,0.03345835146260134,SOFAI w/ Myopic S1
0,0.3,200,0.20451010922490237,SOFAI w/ no Myopic S1
0,0.3,200,0.9337273901050507,S1 no Myopic
0,0.3,200,0.8996266115373032,S1 Myopic
0,0.3,200,0.034543661287917866,SOFAI w/ Myopic S1
0,0.3,200,0.0728723053190945,SOFAI w/ no Myopic S1
0,0.3,200,0.9000698504130777,S1 no Myopic
0,0.3,200,0.9096053431787912,S1 Myopic
0,0.3,200,0.06061281239340538,SOFAI w/ Myopic S1
0,0.3,200,0.2270889529893001,SOFAI w/ no Myopic S1
