,t3,t4,jsdiv,type
0,0.1,200,0.028485846646001317,SOFAI w/ S1 ra=0.0
0,0.1,200,0.049258102245968334,SOFAI w/ S1 ra=0.25
0,0.1,200,0.06738242698272172,SOFAI w/ S1 ra=0.5
0,0.1,200,0.036497069100077065,SOFAI w/ S1 ra=0.75
0,0.1,200,0.0449648333045258,SOFAI w/ S1 ra=1.0
0,0.3,200,0.03132821722121946,SOFAI w/ S1 ra=0.0
0,0.3,200,0.04075210862561532,SOFAI w/ S1 ra=0.25
0,0.3,200,0.07451189490109025,SOFAI w/ S1 ra=0.5
0,0.3,200,0.09575516510060175,SOFAI w/ S1 ra=0.75
0,0.3,200,0.18661216671010733,SOFAI w/ S1 ra=1.0
0,0.6,200,0.020431221735642026,SOFAI w/ S1 ra=0.0
0,0.6,200,0.026525453342808605,SOFAI w/ S1 ra=0.25
0,0.6,200,0.02644946497593,SOFAI w/ S1 ra=0.5
0,0.6,200,0.025224941895389718,SOFAI w/ S1 ra=0.75
0,0.6,200,0.02130182655218832,SOFAI w/ S1 ra=1.0
0,0.9,200,0.026383224267436407,SOFAI w/ S1 ra=0.0
0,0.9,200,0.02062016380415898,SOFAI w/ S1 ra=0.25
0,0.9,200,0.02125882156393073,SOFAI w/ S1 ra=0.5
0,0.9,200,0.021799907355434644,SOFAI w/ S1 ra=0.75
0,0.9,200,0.02544116581152026,SOFAI w/ S1 ra=1.0
0,0.1,200,0.023966991275182155,SOFAI w/ S1 ra=0.0
0,0.1,200,0.030861054502844345,SOFAI w/ S1 ra=0.25
0,0.1,200,0.03773023417564364,SOFAI w/ S1 ra=0.5
0,0.1,200,0.07613144081913545,SOFAI w/ S1 ra=0.75
0,0.1,200,0.11040862376120722,SOFAI w/ S1 ra=1.0
0,0.3,200,0.025650459789808913,SOFAI w/ S1 ra=0.0
0,0.3,200,0.04111283551000254,SOFAI w/ S1 ra=0.25
0,0.3,200,0.04890243906892908,SOFAI w/ S1 ra=0.5
0,0.3,200,0.0455255543593996,SOFAI w/ S1 ra=0.75
0,0.3,200,0.08096969139831908,SOFAI w/ S1 ra=1.0
0,0.6,200,0.02508238514321795,SOFAI w/ S1 ra=0.0
0,0.6,200,0.04457359196748027,SOFAI w/ S1 ra=0.25
0,0.6,200,0.022542570756812486,SOFAI w/ S1 ra=0.5
0,0.6,200,0.02757946883983698,SOFAI w/ S1 ra=0.75
0,0.6,200,0.07534096773961577,SOFAI w/ S1 ra=1.0
0,0.9,200,0.022244679920279564,SOFAI w/ S1 ra=0.0
0,0.9,200,0.024366787322821774,SOFAI w/ S1 ra=0.25
0,0.9,200,0.026046390512256476,SOFAI w/ S1 ra=0.5
0,0.9,200,0.024508797134840596,SOFAI w/ S1 ra=0.75
0,0.9,200,0.08567262258324025,SOFAI w/ S1 ra=1.0
0,0.1,200,0.025661540750848953,SOFAI w/ S1 ra=0.0
0,0.1,200,0.033791664552661325,SOFAI w/ S1 ra=0.25
0,0.1,200,0.035364185163105535,SOFAI w/ S1 ra=0.5
0,0.1,200,0.02694179303906798,SOFAI w/ S1 ra=0.75
0,0.1,200,0.09427751414862492,SOFAI w/ S1 ra=1.0
0,0.3,200,0.02380165762868884,SOFAI w/ S1 ra=0.0
0,0.3,200,0.037840905066238786,SOFAI w/ S1 ra=0.25
0,0.3,200,0.03743233189800542,SOFAI w/ S1 ra=0.5
0,0.3,200,0.038049387357219286,SOFAI w/ S1 ra=0.75
0,0.3,200,0.10386568172029212,SOFAI w/ S1 ra=1.0
0,0.6,200,0.024784614168482683,SOFAI w/ S1 ra=0.0
0,0.6,200,0.02490743904873937,SOFAI w/ S1 ra=0.25
0,0.6,200,0.025144839830393406,SOFAI w/ S1 ra=0.5
0,0.6,200,0.028939268930268214,SOFAI w/ S1 ra=0.75
0,0.6,200,0.15272541145829244,SOFAI w/ S1 ra=1.0
0,0.9,200,0.022260089088068463,SOFAI w/ S1 ra=0.0
0,0.9,200,0.026617376406434412,SOFAI w/ S1 ra=0.25
